COUNTY OF LOS ANGELES,PRESIDENTIAL PRIMARY ELECTION,03/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESIDENTIAL PREF. - DEM,Democratic, , , ,,,,,,,,,,,,,,,,,,,,,,,,
LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,JULIAN CASTRO,MICHAEL A ELLINGER,ELIZABETH WARREN,M WILLIAMSON,ANDREW YANG,R DE LA FUENTE III,JOHN K DELANEY,AMY KLOBUCHAR,BERNIE SANDERS,JOE SESTAK,TOM STEYER,DEVAL PATRICK,MICHAEL BENNET,M R BLOOMBERG,MOSIE BOYD,CORY BOOKER,PETE BUTTIGIEG,JOSEPH R BIDEN,TULSI GABBARD,MARK S GREENSTEIN,
GLENDALE,2550150A,568,116,N, ,POLLING PLACE,282,0,0,41,2,2,0,0,7,81,0,1,0,0,23,0,0,2,108,2,0, 
GLENDALE,2550150A,568,116,N, ,VBM PORTION,253,0,0,38,1,3,0,0,8,66,0,1,0,0,39,0,0,16,72,2,0, 
GLENDALE,2550150A,568,116,N,718,TOTAL,535,0,0,79,3,5,0,0,15,147,0,2,0,0,62,0,0,18,180,4,0, 
GLENDALE,2550151A,569,116,N, ,POLLING PLACE,321,0,0,81,1,2,0,1,5,99,0,2,0,0,17,0,0,6,97,3,0, 
GLENDALE,2550151A,569,116,N, ,VBM PORTION,251,0,0,56,0,1,0,0,7,74,0,7,0,0,21,0,0,10,59,3,0, 
GLENDALE,2550151A,569,116,N,695,TOTAL,572,0,0,137,1,3,0,1,12,173,0,9,0,0,38,0,0,16,156,6,0, 
GLENDALE,2550159A,570,116,N, ,POLLING PLACE,251,0,0,39,2,0,2,0,0,134,0,1,0,0,12,0,0,3,41,0,0, 
GLENDALE,2550159A,570,116,N, ,VBM PORTION,227,0,0,45,4,3,0,0,3,96,0,1,0,1,16,0,0,6,24,2,1, 
GLENDALE,2550159A,570,116,N,993,TOTAL,478,0,0,84,6,3,2,0,3,230,0,2,0,1,28,0,0,9,65,2,1, 
GLENDALE,2550178B,6070,117,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
GLENDALE,2550178B,6070,117,Y, ,VBM PORTION,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0, 
GLENDALE,2550178B,6070,117,Y,1,TOTAL,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0, 
GLENDALE,2550183B,571,112,N, ,POLLING PLACE,302,0,0,57,0,1,0,0,2,151,0,0,0,0,19,0,1,5,63,2,0, 
GLENDALE,2550183B,571,112,N, ,VBM PORTION,253,0,0,68,0,2,0,0,2,100,0,1,0,0,17,0,0,13,40,1,0, 
GLENDALE,2550183B,571,112,N,833,TOTAL,555,0,0,125,0,3,0,0,4,251,0,1,0,0,36,0,1,18,103,3,0, 
GLENDORA,2600002B,572,182,N, ,POLLING PLACE,256,0,1,37,1,0,0,0,2,104,0,5,0,0,21,0,1,3,76,0,0, 
GLENDORA,2600002B,572,182,N, ,VBM PORTION,227,0,0,20,0,2,0,0,7,62,0,7,0,0,43,0,0,12,60,1,0, 
GLENDORA,2600002B,572,182,N,683,TOTAL,483,0,1,57,1,2,0,0,9,166,0,12,0,0,64,0,1,15,136,1,0, 
GLENDORA,2600004A,573,183,N, ,POLLING PLACE,86,0,0,16,0,1,0,0,5,20,0,0,0,0,5,0,0,0,39,0,0, 
GLENDORA,2600004A,573,183,N, ,VBM PORTION,83,0,0,16,0,1,0,0,2,20,0,3,0,0,11,0,0,6,21,2,0, 
GLENDORA,2600004A,573,183,N,266,TOTAL,169,0,0,32,0,2,0,0,7,40,0,3,0,0,16,0,0,6,60,2,0, 
GLENDORA,2600009A,574,183,N, ,POLLING PLACE,258,0,0,26,0,0,1,0,8,85,2,3,0,0,19,0,0,4,105,0,0, 
GLENDORA,2600009A,574,183,N, ,VBM PORTION,177,0,0,25,0,0,1,0,11,49,1,5,0,0,12,0,0,15,43,2,0, 
GLENDORA,2600009A,574,183,N,600,TOTAL,435,0,0,51,0,0,2,0,19,134,3,8,0,0,31,0,0,19,148,2,0, 
GLENDORA,2600012A,575,182,N, ,POLLING PLACE,207,1,1,21,0,0,0,0,4,97,0,1,0,0,16,0,0,5,54,5,0, 
GLENDORA,2600012A,575,182,N, ,VBM PORTION,140,1,0,15,0,1,0,0,6,53,0,2,0,1,13,0,1,4,35,0,0, 
GLENDORA,2600012A,575,182,N,614,TOTAL,347,2,1,36,0,1,0,0,10,150,0,3,0,1,29,0,1,9,89,5,0, 
GLENDORA,2600016A,576,183,N, ,POLLING PLACE,206,0,0,13,0,0,0,0,4,77,0,3,0,0,32,1,0,3,67,4,0, 
GLENDORA,2600016A,576,183,N, ,VBM PORTION,198,0,1,22,0,2,0,0,5,53,0,3,0,0,22,1,0,17,54,4,0, 
GLENDORA,2600016A,576,183,N,616,TOTAL,404,0,1,35,0,2,0,0,9,130,0,6,0,0,54,2,0,20,121,8,0, 
GLENDORA,2600022B,577,183,N, ,POLLING PLACE,246,0,0,33,0,0,0,0,3,93,0,3,0,0,22,0,0,4,82,1,0, 
GLENDORA,2600022B,577,183,N, ,VBM PORTION,215,0,0,30,1,1,0,0,8,74,0,9,0,0,25,0,0,10,49,0,0, 
GLENDORA,2600022B,577,183,N,825,TOTAL,461,0,0,63,1,1,0,0,11,167,0,12,0,0,47,0,0,14,131,1,0, 
GLENDORA,2600025A,578,188,N, ,POLLING PLACE,148,0,0,12,0,0,0,0,1,46,0,6,0,0,12,0,0,2,61,3,0, 
GLENDORA,2600025A,578,188,N, ,VBM PORTION,134,0,0,6,0,0,0,0,10,49,0,5,0,0,17,0,1,5,39,1,0, 
GLENDORA,2600025A,578,188,N,551,TOTAL,282,0,0,18,0,0,0,0,11,95,0,11,0,0,29,0,1,7,100,4,0, 
GLENDORA,2600026A,579,188,N, ,POLLING PLACE,164,0,1,19,0,0,0,0,2,61,1,4,0,0,12,0,0,1,60,0,0, 
GLENDORA,2600026A,579,188,N, ,VBM PORTION,165,0,0,14,0,1,0,0,1,49,0,8,2,0,22,0,1,13,45,1,0, 
GLENDORA,2600026A,579,188,N,612,TOTAL,329,0,1,33,0,1,0,0,3,110,1,12,2,0,34,0,1,14,105,1,0, 
GLENDORA,2600028A,580,188,N, ,POLLING PLACE,198,0,0,11,0,2,0,0,1,67,0,4,0,0,17,0,0,1,90,1,0, 
GLENDORA,2600028A,580,188,N, ,VBM PORTION,188,2,0,22,0,2,0,1,5,57,0,12,0,0,17,0,0,11,54,0,0, 
GLENDORA,2600028A,580,188,N,713,TOTAL,386,2,0,33,0,4,0,1,6,124,0,16,0,0,34,0,0,12,144,1,0, 
GLENDORA,2600040A,581,186,N, ,POLLING PLACE,234,0,0,12,0,0,0,0,1,84,1,3,0,1,35,0,0,4,85,1,0, 
GLENDORA,2600040A,581,186,N, ,VBM PORTION,147,0,0,18,0,1,0,1,3,46,0,6,0,0,13,0,0,7,41,1,0, 
GLENDORA,2600040A,581,186,N,698,TOTAL,381,0,0,30,0,1,0,1,4,130,1,9,0,1,48,0,0,11,126,2,0, 
GLENDORA,2600058B,582,183,N, ,POLLING PLACE,272,0,0,31,0,0,0,0,6,98,0,2,1,1,18,0,0,5,98,5,0, 
GLENDORA,2600058B,582,183,N, ,VBM PORTION,217,1,0,26,0,3,0,0,11,62,0,9,0,0,35,0,0,16,50,1,0, 
GLENDORA,2600058B,582,183,N,660,TOTAL,489,1,0,57,0,3,0,0,17,160,0,11,1,1,53,0,0,21,148,6,0, 
GLENDORA,2600059A,583,183,N, ,POLLING PLACE,181,0,0,24,0,0,0,0,5,70,0,1,0,0,17,0,0,5,52,1,0, 
GLENDORA,2600059A,583,183,N, ,VBM PORTION,149,0,0,16,0,1,0,0,2,54,0,2,0,0,15,0,0,6,46,0,0, 
GLENDORA,2600059A,583,183,N,520,TOTAL,330,0,0,40,0,1,0,0,7,124,0,3,0,0,32,0,0,11,98,1,0, 
GLENDORA,2600062A,584,183,N, ,POLLING PLACE,212,0,0,28,0,2,0,0,6,55,0,1,0,0,24,0,0,6,88,0,0, 
GLENDORA,2600062A,584,183,N, ,VBM PORTION,188,1,1,16,1,5,0,0,12,41,0,3,0,0,32,0,0,12,50,4,0, 
GLENDORA,2600062A,584,183,N,518,TOTAL,400,1,1,44,1,7,0,0,18,96,0,4,0,0,56,0,0,18,138,4,0, 
GLENDORA,2600064A,585,183,N, ,POLLING PLACE,189,0,0,13,0,5,0,0,1,63,0,1,0,0,21,0,0,3,80,1,0, 
GLENDORA,2600064A,585,183,N, ,VBM PORTION,152,0,0,12,1,4,0,0,3,51,0,10,0,0,16,0,0,13,35,2,0, 
GLENDORA,2600064A,585,183,N,495,TOTAL,341,0,0,25,1,9,0,0,4,114,0,11,0,0,37,0,0,16,115,3,0, 
GLENDORA,2600096A,586,183,N, ,POLLING PLACE,222,0,1,26,0,1,0,0,3,91,1,1,0,0,16,0,0,3,64,1,0, 
GLENDORA,2600096A,586,183,N, ,VBM PORTION,200,0,0,15,0,1,0,0,3,88,0,5,0,0,33,0,0,8,39,1,0, 
GLENDORA,2600096A,586,183,N,730,TOTAL,422,0,1,41,0,2,0,0,6,179,1,6,0,0,49,0,0,11,103,2,0, 
GLENDORA,2600097A,587,188,N, ,POLLING PLACE,246,0,0,16,0,2,0,1,2,115,0,6,0,1,26,0,0,1,65,3,0, 
GLENDORA,2600097A,587,188,N, ,VBM PORTION,174,0,0,17,0,1,0,0,4,62,0,14,0,0,21,0,0,10,33,1,0, 
GLENDORA,2600097A,587,188,N,838,TOTAL,420,0,0,33,0,3,0,1,6,177,0,20,0,1,47,0,0,11,98,4,0, 
GLENDORA,2600104A,588,182,N, ,POLLING PLACE,76,0,0,5,0,0,0,0,0,23,0,3,0,0,14,0,0,1,27,1,0, 
GLENDORA,2600104A,588,182,N, ,VBM PORTION,62,0,0,6,0,0,0,0,1,15,0,4,0,0,11,0,0,3,19,1,0, 
GLENDORA,2600104A,588,182,N,172,TOTAL,138,0,0,11,0,0,0,0,1,38,0,7,0,0,25,0,0,4,46,2,0, 
GLENDORA,2600108A,589,183,N, ,POLLING PLACE,205,0,0,20,0,0,0,0,5,64,0,1,0,0,18,0,1,3,88,2,0, 
GLENDORA,2600108A,589,183,N, ,VBM PORTION,135,0,0,25,0,0,0,0,5,37,0,4,0,0,19,0,0,6,32,1,2, 
GLENDORA,2600108A,589,183,N,519,TOTAL,340,0,0,45,0,0,0,0,10,101,0,5,0,0,37,0,1,9,120,3,2, 
GORMAN,2610001A,6071,6,Y, ,POLLING PLACE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, 
GORMAN,2610001A,6071,6,Y, ,VBM PORTION,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0, 
GORMAN,2610001A,6071,6,Y,8,TOTAL,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0, 
HACIENDA HEIGHTS,2630018A,590,335,N, ,POLLING PLACE,182,0,0,10,0,3,1,0,6,78,0,3,0,0,14,1,0,3,54,1,1, 
HACIENDA HEIGHTS,2630018A,590,335,N, ,VBM PORTION,342,1,0,31,0,4,1,0,13,126,0,8,0,0,43,0,1,12,89,1,2, 
HACIENDA HEIGHTS,2630018A,590,335,N,1109,TOTAL,524,1,0,41,0,7,2,0,19,204,0,11,0,0,57,1,1,15,143,2,3, 
HACIENDA HEIGHTS,2630042A,591,335,N, ,POLLING PLACE,196,3,0,12,0,1,0,0,0,86,0,4,0,0,12,0,0,2,68,0,1, 
HACIENDA HEIGHTS,2630042A,591,335,N, ,VBM PORTION,309,1,0,31,1,1,1,0,6,129,0,10,0,0,34,0,2,9,72,3,0, 
HACIENDA HEIGHTS,2630042A,591,335,N,1141,TOTAL,505,4,0,43,1,2,1,0,6,215,0,14,0,0,46,0,2,11,140,3,1, 
HACIENDA HEIGHTS,2630049A,592,335,N, ,POLLING PLACE,161,1,0,12,0,0,0,0,1,54,0,2,0,0,10,0,0,3,69,4,2, 
HACIENDA HEIGHTS,2630049A,592,335,N, ,VBM PORTION,361,0,0,36,0,5,0,0,6,85,0,10,0,0,71,0,0,14,113,5,0, 
HACIENDA HEIGHTS,2630049A,592,335,N,944,TOTAL,522,1,0,48,0,5,0,0,7,139,0,12,0,0,81,0,0,17,182,9,2, 
HACIENDA HEIGHTS,2630062A,593,335,N, ,POLLING PLACE,217,4,0,10,0,0,0,0,0,118,0,3,0,0,10,0,0,4,58,1,0, 
HACIENDA HEIGHTS,2630062A,593,335,N, ,VBM PORTION,253,3,0,19,0,3,0,0,1,107,0,9,0,0,26,0,0,8,66,1,0, 
HACIENDA HEIGHTS,2630062A,593,335,N,1033,TOTAL,470,7,0,29,0,3,0,0,1,225,0,12,0,0,36,0,0,12,124,2,0, 
HACIENDA HEIGHTS,2630066A,594,335,N, ,POLLING PLACE,198,0,0,11,1,3,0,0,0,81,0,1,0,0,11,0,0,1,76,4,0, 
HACIENDA HEIGHTS,2630066A,594,335,N, ,VBM PORTION,282,0,0,22,0,4,0,0,5,108,0,12,1,0,35,0,2,12,64,1,0, 
HACIENDA HEIGHTS,2630066A,594,335,N,972,TOTAL,480,0,0,33,1,7,0,0,5,189,0,13,1,0,46,0,2,13,140,5,0, 
HACIENDA HEIGHTS,2630097A,595,335,N, ,POLLING PLACE,229,3,0,11,0,1,1,1,1,93,0,7,1,0,13,0,0,4,82,2,1, 
HACIENDA HEIGHTS,2630097A,595,335,N, ,VBM PORTION,251,5,0,17,0,7,1,0,0,107,0,8,1,0,18,0,0,15,62,1,0, 
HACIENDA HEIGHTS,2630097A,595,335,N,1084,TOTAL,480,8,0,28,0,8,2,1,1,200,0,15,2,0,31,0,0,19,144,3,1, 
HACIENDA HEIGHTS,2630142A,596,335,N, ,POLLING PLACE,204,0,0,16,0,1,0,0,1,79,0,0,0,0,20,0,0,3,77,0,0, 
HACIENDA HEIGHTS,2630142A,596,335,N, ,VBM PORTION,426,1,0,41,0,10,1,0,4,131,0,15,0,2,63,0,1,15,122,3,1, 
HACIENDA HEIGHTS,2630142A,596,335,N,1087,TOTAL,630,1,0,57,0,11,1,0,5,210,0,15,0,2,83,0,1,18,199,3,1, 
HACIENDA HEIGHTS,2630159A,597,335,N, ,POLLING PLACE,179,1,0,15,0,1,0,0,2,57,0,2,0,0,19,0,0,2,75,2,0, 
HACIENDA HEIGHTS,2630159A,597,335,N, ,VBM PORTION,332,1,0,31,0,9,0,0,8,99,0,6,0,0,42,1,0,11,108,3,0, 
HACIENDA HEIGHTS,2630159A,597,335,N,892,TOTAL,511,2,0,46,0,10,0,0,10,156,0,8,0,0,61,1,0,13,183,5,0, 
HACIENDA HEIGHTS,2630172A,598,335,N, ,POLLING PLACE,157,0,0,12,1,1,0,0,0,45,0,1,0,0,16,0,1,1,71,3,2, 
HACIENDA HEIGHTS,2630172A,598,335,N, ,VBM PORTION,350,0,0,35,0,7,0,0,9,79,0,10,0,0,62,0,1,12,118,2,1, 
HACIENDA HEIGHTS,2630172A,598,335,N,1003,TOTAL,507,0,0,47,1,8,0,0,9,124,0,11,0,0,78,0,2,13,189,5,3, 
HACIENDA HEIGHTS,2630190A,599,335,N, ,POLLING PLACE,240,1,0,9,1,4,0,1,2,94,0,2,0,0,8,0,0,2,109,2,0, 
HACIENDA HEIGHTS,2630190A,599,335,N, ,VBM PORTION,367,2,0,21,0,12,0,0,8,120,0,10,1,1,45,0,0,17,121,3,1, 
HACIENDA HEIGHTS,2630190A,599,335,N,1075,TOTAL,607,3,0,30,1,16,0,1,10,214,0,12,1,1,53,0,0,19,230,5,1, 
HACIENDA HEIGHTS,2630191B,600,335,N, ,POLLING PLACE,168,1,0,8,0,2,1,0,0,82,0,2,0,0,15,0,0,1,51,0,0, 
HACIENDA HEIGHTS,2630191B,600,335,N, ,VBM PORTION,279,2,1,27,1,4,1,0,3,98,0,8,2,0,27,0,0,9,81,2,0, 
HACIENDA HEIGHTS,2630191B,600,335,N,947,TOTAL,447,3,1,35,1,6,2,0,3,180,0,10,2,0,42,0,0,10,132,2,0, 
HACIENDA HEIGHTS,2630192A,601,335,N, ,POLLING PLACE,169,1,0,11,1,3,0,0,0,51,0,3,0,0,14,0,0,1,72,3,1, 
HACIENDA HEIGHTS,2630192A,601,335,N, ,VBM PORTION,309,1,0,31,0,4,1,0,8,80,0,13,0,0,42,0,0,8,109,4,0, 
HACIENDA HEIGHTS,2630192A,601,335,N,826,TOTAL,478,2,0,42,1,7,1,0,8,131,0,16,0,0,56,0,0,9,181,7,1, 
HACIENDA HEIGHTS,2630202A,602,335,N, ,POLLING PLACE,165,0,0,21,0,0,1,0,1,68,0,4,0,0,17,0,0,2,48,0,1, 
HACIENDA HEIGHTS,2630202A,602,335,N, ,VBM PORTION,284,4,0,19,0,8,0,0,6,93,0,16,0,1,39,1,0,4,74,5,0, 
HACIENDA HEIGHTS,2630202A,602,335,N,856,TOTAL,449,4,0,40,0,8,1,0,7,161,0,20,0,1,56,1,0,6,122,5,1, 
HAWAIIAN GARDENS,2650001A,603,412,N, ,POLLING PLACE,227,1,0,26,4,3,3,0,1,113,0,3,0,0,12,0,0,0,53,1,0, 
HAWAIIAN GARDENS,2650001A,603,412,N, ,VBM PORTION,215,2,0,13,0,6,1,0,2,99,0,11,0,0,25,0,0,6,35,1,0, 
HAWAIIAN GARDENS,2650001A,603,412,N,1047,TOTAL,442,3,0,39,4,9,4,0,3,212,0,14,0,0,37,0,0,6,88,2,0, 
HAWAIIAN GARDENS,2650004A,604,412,N, ,POLLING PLACE,180,2,0,20,2,0,2,0,0,113,0,4,0,0,12,0,0,0,24,0,0, 
HAWAIIAN GARDENS,2650004A,604,412,N, ,VBM PORTION,173,1,1,9,0,0,0,0,2,78,0,4,0,0,24,0,1,6,41,0,0, 
HAWAIIAN GARDENS,2650004A,604,412,N,806,TOTAL,353,3,1,29,2,0,2,0,2,191,0,8,0,0,36,0,1,6,65,0,0, 
HAWAIIAN GARDENS,2650005A,605,412,N, ,POLLING PLACE,287,2,0,21,5,2,11,0,0,173,1,1,0,0,22,1,0,1,38,0,0, 
HAWAIIAN GARDENS,2650005A,605,412,N, ,VBM PORTION,228,1,0,7,0,6,3,0,1,130,0,10,0,0,18,0,0,3,35,0,0, 
HAWAIIAN GARDENS,2650005A,605,412,N,1079,TOTAL,515,3,0,28,5,8,14,0,1,303,1,11,0,0,40,1,0,4,73,0,0, 
HAWTHORNE,2700003B,606,401,N, ,POLLING PLACE,134,0,3,10,3,3,0,0,1,74,0,0,0,0,8,0,0,0,30,0,0, 
HAWTHORNE,2700003B,606,401,N, ,VBM PORTION,114,0,0,3,0,1,0,0,5,46,0,6,0,0,6,0,0,2,37,1,0, 
HAWTHORNE,2700003B,606,401,N,709,TOTAL,248,0,3,13,3,4,0,0,6,120,0,6,0,0,14,0,0,2,67,1,0, 
HAWTHORNE,2700004A,607,401,N, ,POLLING PLACE,291,1,12,26,2,1,0,0,0,128,0,2,0,0,24,0,0,0,91,1,1, 
HAWTHORNE,2700004A,607,401,N, ,VBM PORTION,220,1,0,14,1,1,0,1,2,109,0,1,0,0,23,1,0,5,51,0,0, 
HAWTHORNE,2700004A,607,401,N,1412,TOTAL,511,2,12,40,3,2,0,1,2,237,0,3,0,0,47,1,0,5,142,1,1, 
HAWTHORNE,2700010A,608,401,N, ,POLLING PLACE,296,1,8,20,2,1,0,0,1,145,0,5,0,0,14,0,0,2,92,0,0, 
HAWTHORNE,2700010A,608,401,N, ,VBM PORTION,229,1,1,15,0,2,0,1,8,83,1,5,0,1,26,1,1,9,56,2,1, 
HAWTHORNE,2700010A,608,401,N,1210,TOTAL,525,2,9,35,2,3,0,1,9,228,1,10,0,1,40,1,1,11,148,2,1, 
HAWTHORNE,2700011A,6072,405,Y, ,POLLING PLACE,44,0,0,11,0,0,0,0,1,9,0,0,0,0,5,0,0,0,17,1,0, 
HAWTHORNE,2700011A,6072,405,Y, ,VBM PORTION,254,0,0,56,0,1,2,0,16,53,0,8,0,0,22,0,0,21,74,0,0, 
HAWTHORNE,2700011A,6072,405,Y,384,TOTAL,298,0,0,67,0,1,2,0,17,62,0,8,0,0,27,0,0,21,91,1,0, 
HAWTHORNE,2700013A,609,401,N, ,POLLING PLACE,135,0,2,12,3,1,0,0,0,50,0,0,0,1,9,0,0,0,53,1,0, 
HAWTHORNE,2700013A,609,401,N, ,VBM PORTION,112,0,0,8,1,0,0,1,1,45,0,3,0,1,12,0,1,1,29,0,0, 
HAWTHORNE,2700013A,609,401,N,564,TOTAL,247,0,2,20,4,1,0,1,1,95,0,3,0,2,21,0,1,1,82,1,0, 
HAWTHORNE,2700014A,610,401,N, ,POLLING PLACE,226,0,8,21,2,2,1,0,3,115,1,0,0,0,19,0,0,0,46,0,0, 
HAWTHORNE,2700014A,610,401,N, ,VBM PORTION,150,1,1,4,0,0,1,1,0,77,0,4,0,0,20,0,0,2,32,0,0, 
HAWTHORNE,2700014A,610,401,N,1175,TOTAL,376,1,9,25,2,2,2,1,3,192,1,4,0,0,39,0,0,2,78,0,0, 
HAWTHORNE,2700016A,611,401,N, ,POLLING PLACE,243,0,6,22,2,3,0,0,0,102,1,1,0,0,13,0,0,0,88,0,0, 
HAWTHORNE,2700016A,611,401,N, ,VBM PORTION,194,1,0,16,0,2,0,1,0,99,0,5,1,0,21,0,0,3,32,1,0, 
HAWTHORNE,2700016A,611,401,N,1281,TOTAL,437,1,6,38,2,5,0,1,0,201,1,6,1,0,34,0,0,3,120,1,0, 
HAWTHORNE,2700017A,612,401,N, ,POLLING PLACE,240,1,5,24,3,2,1,0,2,106,0,5,0,0,10,0,0,0,74,0,0, 
HAWTHORNE,2700017A,612,401,N, ,VBM PORTION,148,0,0,4,0,5,0,0,4,58,0,5,0,0,21,0,0,1,46,0,0, 
HAWTHORNE,2700017A,612,401,N,1113,TOTAL,388,1,5,28,3,7,1,0,6,164,0,10,0,0,31,0,0,1,120,0,0, 
HAWTHORNE,2700018B,613,401,N, ,POLLING PLACE,245,1,7,23,3,7,0,0,1,101,0,2,0,0,14,0,1,0,77,2,0, 
HAWTHORNE,2700018B,613,401,N, ,VBM PORTION,216,0,1,16,0,2,0,0,2,111,0,2,0,0,17,0,0,6,48,4,0, 
HAWTHORNE,2700018B,613,401,N,1072,TOTAL,461,1,8,39,3,9,0,0,3,212,0,4,0,0,31,0,1,6,125,6,0, 
HAWTHORNE,2700020D,6073,401,Y, ,POLLING PLACE,58,1,1,5,1,1,2,0,0,25,0,1,0,0,1,0,1,0,16,0,0, 
HAWTHORNE,2700020D,6073,401,Y, ,VBM PORTION,49,0,0,3,0,1,0,0,0,23,0,0,0,0,3,0,0,2,11,0,0, 
HAWTHORNE,2700020D,6073,401,Y,287,TOTAL,107,1,1,8,1,2,2,0,0,48,0,1,0,0,4,0,1,2,27,0,0, 
HAWTHORNE,2700029A,614,401,N, ,POLLING PLACE,252,0,7,23,0,5,0,0,1,103,0,3,0,0,15,0,0,1,81,0,1, 
HAWTHORNE,2700029A,614,401,N, ,VBM PORTION,189,1,1,11,1,2,2,0,2,88,0,6,0,0,29,0,0,1,35,0,1, 
HAWTHORNE,2700029A,614,401,N,1268,TOTAL,441,1,8,34,1,7,2,0,3,191,0,9,0,0,44,0,0,2,116,0,2, 
HAWTHORNE,2700030A,615,401,N, ,POLLING PLACE,295,0,7,31,2,2,2,0,0,121,1,3,0,0,16,0,0,1,94,1,0, 
HAWTHORNE,2700030A,615,401,N, ,VBM PORTION,189,0,0,17,0,1,0,0,1,82,0,6,0,0,17,0,0,6,53,0,0, 
HAWTHORNE,2700030A,615,401,N,1371,TOTAL,484,0,7,48,2,3,2,0,1,203,1,9,0,0,33,0,0,7,147,1,0, 
HAWTHORNE,2700033A,6074,402,Y, ,POLLING PLACE,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, 
HAWTHORNE,2700033A,6074,402,Y, ,VBM PORTION,10,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,2,0,0, 
HAWTHORNE,2700033A,6074,402,Y,30,TOTAL,13,0,1,0,0,0,0,0,0,6,0,2,0,0,1,0,0,0,2,0,0, 
HAWTHORNE,2700033B,6075,402,Y, ,POLLING PLACE,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0, 
HAWTHORNE,2700033B,6075,402,Y, ,VBM PORTION,19,1,0,3,0,1,0,0,0,6,0,0,0,0,3,0,0,1,4,0,0, 
HAWTHORNE,2700033B,6075,402,Y,32,TOTAL,25,1,0,3,0,1,0,0,0,9,0,0,0,0,3,0,0,3,5,0,0, 
HAWTHORNE,2700039A,616,407,N, ,POLLING PLACE,275,0,3,49,1,1,0,0,2,75,0,5,0,0,24,0,0,4,97,5,0, 
HAWTHORNE,2700039A,616,407,N, ,VBM PORTION,276,0,1,50,0,5,0,0,9,70,0,6,0,0,32,0,0,22,71,6,0, 
HAWTHORNE,2700039A,616,407,N,701,TOTAL,551,0,4,99,1,6,0,0,11,145,0,11,0,0,56,0,0,26,168,11,0, 
HAWTHORNE,2700041A,617,407,N, ,POLLING PLACE,136,0,0,16,0,2,0,0,1,38,0,2,0,0,15,0,1,3,55,3,0, 
HAWTHORNE,2700041A,617,407,N, ,VBM PORTION,193,0,0,39,0,0,0,0,11,46,0,4,0,0,22,0,0,14,51,1,0, 
HAWTHORNE,2700041A,617,407,N,426,TOTAL,329,0,0,55,0,2,0,0,12,84,0,6,0,0,37,0,1,17,106,4,0, 
HAWTHORNE,2700043A,618,401,N, ,POLLING PLACE,254,1,5,31,4,6,1,0,1,117,0,2,0,0,9,0,0,0,71,0,0, 
HAWTHORNE,2700043A,618,401,N, ,VBM PORTION,220,0,0,11,0,2,0,1,0,126,0,2,0,0,19,2,1,3,45,0,0, 
HAWTHORNE,2700043A,618,401,N,1395,TOTAL,474,1,5,42,4,8,1,1,1,243,0,4,0,0,28,2,1,3,116,0,0, 
HAWTHORNE,2700051A,619,401,N, ,POLLING PLACE,98,0,1,7,1,0,0,0,1,37,0,1,0,0,1,0,1,0,45,0,0, 
HAWTHORNE,2700051A,619,401,N, ,VBM PORTION,67,0,0,4,0,0,0,1,0,29,0,2,0,0,0,0,0,2,27,0,0, 
HAWTHORNE,2700051A,619,401,N,435,TOTAL,165,0,1,11,1,0,0,1,1,66,0,3,0,0,1,0,1,2,72,0,0, 
HAWTHORNE,2700051B,6076,407,Y, ,POLLING PLACE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, 
HAWTHORNE,2700051B,6076,407,Y, ,VBM PORTION,6,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0, 
HAWTHORNE,2700051B,6076,407,Y,28,TOTAL,7,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0, 
HAWTHORNE,2700091A,6077,407,Y, ,POLLING PLACE,17,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,4,0,0, 
HAWTHORNE,2700091A,6077,407,Y, ,VBM PORTION,30,0,1,7,0,0,0,0,2,12,0,0,0,0,1,0,0,1,4,0,0, 
HAWTHORNE,2700091A,6077,407,Y,88,TOTAL,47,0,1,7,0,0,0,0,2,24,0,0,0,0,2,0,0,1,8,0,0, 
HAWTHORNE,2700091B,620,401,N, ,POLLING PLACE,200,0,4,24,0,3,0,0,0,93,1,2,0,0,21,0,0,0,44,1,0, 
HAWTHORNE,2700091B,620,401,N, ,VBM PORTION,187,0,0,24,0,1,0,0,2,92,0,4,0,0,16,0,0,7,37,0,0, 
