,ID,District,AREA,Code,percent
2925,52,56,120.45,2630159A,1.0000000000000007
2926,52,56,120.45,2630190A,0.9999999999999997
2927,52,56,120.45,2630066A,0.9999999999999993
2928,52,56,120.45,2630172A,1.0000000000000004
2929,52,56,120.45,2630062A,0.9999999999999997
2930,52,56,120.45,2630191B,0.9999999999999998
2931,52,56,120.45,2630192A,0.9999999999999999
2933,62,65,84.53,9000545A,0.959834965858871
2935,62,65,84.53,9002588B,0.9258643464536684
2937,62,65,84.53,9002587A,0.943523380479746
2938,53,57,27.43,9005022A,0.9999999999999993
2939,53,57,27.43,9001348B,0.9999999999999997
2940,53,57,27.43,9003951B,0.9999999999999994
2942,58,61,66.29,2950008A,0.998069264510265
2943,53,57,27.43,2300042A,0.9999999995330258
2945,53,57,27.43,2300016A,1.0
2946,53,57,27.43,2300019A,0.996625246075996
2948,53,57,27.43,2300001A,0.9991017826165831
2951,58,61,66.29,9000288A,0.9987462269035593
2952,53,57,27.43,9002063B,1.0
2954,58,61,66.29,9002499A,0.9277637615113173
2955,53,57,27.43,9002491A,0.9984920340308955
2957,53,57,27.43,9000958A,0.9999999999999994
2960,62,65,84.53,9000108A,0.966522138972415
2961,53,57,27.43,2300008A,1.0000000000000004
2962,53,57,27.43,2300025A,1.0
2963,53,57,27.43,2300003A,1.0000000000000002
2964,53,57,27.43,2300013A,1.000000000000001
2965,53,57,27.43,2300041A,1.0000000000000002
2966,53,57,27.43,2300006A,1.0000000000000007
2967,53,57,27.43,2300009A,0.9999999999999993
2968,53,57,27.43,9002768A,1.0000000000000002
2969,53,57,27.43,9001930A,0.9999999999999994
2971,58,61,66.29,9002494A,0.9968042475459296
2973,58,61,66.29,9003866A,0.9883369337014026
2975,58,61,66.29,9003662A,0.9921287061548296
2977,58,61,66.29,9002572A,0.9365562012734405
2979,53,57,27.43,9001929A,1.0
2980,53,57,27.43,9000888A,0.9999999999999996
2981,53,57,27.43,9002558A,1.0000000000000002
2982,53,57,27.43,9002568A,1.0000000000000004
2983,53,57,27.43,9001159B,0.8623575146964999
2984,58,61,66.29,9001159B,0.13764248530347933
2985,53,57,27.43,9000294A,0.9988754394278939
2987,53,57,27.43,9000295B,1.0
2988,53,57,27.43,9002531A,0.9999999999999998
2989,53,57,27.43,9002529B,1.0
2990,53,57,27.43,9001964A,0.9999999999999994
2991,53,57,27.43,9002566A,0.9998167822865597
2994,59,62,37.76,2850005B,0.9969279865496588
2995,53,57,27.43,9001046A,0.9999999999999993
2996,53,57,27.43,9001053A,1.0000000000000002
2997,53,57,27.43,9001991A,1.0
2998,53,57,27.43,9001706D,0.9999999999999997
2999,53,57,27.43,9001987A,0.9999999999999998
3000,53,57,27.43,9001980A,0.9999999999999997
3001,53,57,27.43,9001993B,0.9999999999999996
3003,62,65,84.53,9002534A,0.9999448047759847
3005,62,65,84.53,9002544A,0.9999944291345384
3007,62,65,84.53,9002537A,0.9968080206693668
3009,62,65,84.53,9002540A,0.9995328740173977
3011,62,65,84.53,9001138A,0.9960055124330116
3013,58,61,66.29,7670002A,0.9999972040056693
3014,53,57,27.43,9001548A,1.0000000000000002
3015,53,57,27.43,9000720C,1.0
3016,53,57,27.43,9001407B,0.9999999999999997
3017,53,57,27.43,9001372A,1.0000000000000004
3018,53,57,27.43,9003923A,1.0
3019,53,57,27.43,2300040C,0.9741748964612531
3021,53,57,27.43,2300034A,0.9782961499718701
3024,53,57,27.43,9001950A,1.0000000000000002
3026,58,61,66.29,9000283A,0.9995357589621139
3028,58,61,66.29,9002177A,0.999340617941119
3029,53,57,27.43,9002157A,1.0000000000000004
3030,53,57,27.43,9002214A,0.9778364761435417
3032,53,57,27.43,9005484A,0.9999999999999999
3033,53,57,27.43,9002166A,0.9999999999999993
3034,53,57,27.43,9002485A,1.0000000000000002
3035,53,57,27.43,9002908A,0.9500855301922176
3037,53,57,27.43,9002583A,0.9972300527192932
3039,53,57,27.43,9002584A,0.9980131778083177
3041,53,57,27.43,9002162C,1.0
3042,53,57,27.43,9002219B,1.0
3043,53,57,27.43,9000285A,1.0000000000000002
3044,53,57,27.43,9002492A,1.0
3045,53,57,27.43,9002481A,1.0000000000000002
3046,53,57,27.43,9002482A,1.0000000000000007
3047,53,57,27.43,9002178A,0.9997398634078213
3049,53,57,27.43,9002489A,1.0000000000000002
3050,53,57,27.43,9001024A,1.0000000000000002
3051,53,57,27.43,9002212A,0.9999999999999999
3052,53,57,27.43,9001026A,1.0000000000000004
3053,53,57,27.43,9001189B,0.9999999999999997
3054,53,57,27.43,9001974A,0.9999999999999997
3055,53,57,27.43,9001130B,0.9999999999999999
3056,53,57,27.43,9000290A,0.9999874992196631
3058,53,57,27.43,9000289A,1.0
3059,53,57,27.43,9002449A,1.0
3060,53,57,27.43,9002761A,1.0000000000000002
3061,53,57,27.43,9001314A,0.9999999999999997
3062,53,57,27.43,9002024A,1.0000000000000002
3064,62,65,84.53,7850043A,0.9996627926133588
3066,62,65,84.53,7850013B,0.999992736463503
3067,53,57,27.43,9001003A,1.0000000000000007
3068,53,57,27.43,9002042B,1.0
3069,53,57,27.43,9001325A,0.9999999999999991
3070,53,57,27.43,9001031A,0.9999999999999994
3071,53,57,27.43,9001081C,1.0000000000000004
3072,53,57,27.43,9002033A,1.0
3073,53,57,27.43,9001081A,0.9999999999999997
3074,53,57,27.43,9001997B,1.0
3075,53,57,27.43,9002050A,0.9999999999999998
3076,53,57,27.43,9002010A,1.0000000000000004
3077,53,57,27.43,9002043A,1.0
3078,53,57,27.43,9001966A,0.9999999999999997
3079,53,57,27.43,9001563B,1.0000000000000002
3080,53,57,27.43,9002005A,0.9999999999999998
3081,53,57,27.43,9001712B,0.9999999999999997
3082,53,57,27.43,9002039A,1.0
3083,53,57,27.43,9002344A,0.9999999999999997
3084,53,57,27.43,9002027A,1.0
3085,53,57,27.43,9000985A,1.0
3086,53,57,27.43,9002521A,1.0
3087,53,57,27.43,9002047A,0.9999999999999997
3088,53,57,27.43,9002673A,1.0000000000000002
3089,53,57,27.43,9002059A,1.0000000000000002
3090,53,57,27.43,9002523A,1.0000000000000002
3091,53,57,27.43,9002525A,1.0000000000000002
3093,59,62,37.76,7650004A,0.997185899341933
3095,59,62,37.76,7650005A,0.9989761036129571
3096,53,57,27.43,9000623A,0.9999999999999999
3097,53,57,27.43,9001941A,1.0
3098,53,57,27.43,9000280C,0.9999999999999998
3099,53,57,27.43,9001453A,1.0000000000000002
3100,53,57,27.43,9001943A,0.9999999999999999
3101,53,57,27.43,9001957A,1.0
3102,53,57,27.43,9002767A,1.0
3103,53,57,27.43,9002471A,1.0
3104,53,57,27.43,9000824A,1.0
3105,53,57,27.43,9002020D,1.0
3106,53,57,27.43,9001958A,1.0000000000000002
3107,53,57,27.43,9002020A,0.9999999999999997
3108,53,57,27.43,9001583B,1.0000000000000002
3109,53,57,27.43,9001956A,0.9999999999999998
3110,53,57,27.43,9001719A,1.0000000000000004
3111,53,57,27.43,9002472A,1.0000000000000004
3112,53,57,27.43,9001961A,1.0000000000000002
3113,53,57,27.43,9002022A,1.0
3114,53,57,27.43,9001582C,0.9999999999999996
3115,53,57,27.43,2300002A,0.9999697580605238
3117,53,57,27.43,2300004A,0.999828518033388
3119,58,61,66.29,9007166A,1.0000000000000002
3120,58,61,66.29,9007168C,0.9999999999999999
3121,58,61,66.29,2500041A,0.9962304987862757
3123,58,61,66.29,2500002A,0.9999999999999998
3124,58,61,66.29,2500046A,0.9999999999999998
3125,58,61,66.29,2500005A,1.0
3126,58,61,66.29,2500009B,0.9988799556560348
3129,63,66,145.05,5550032A,0.9977440258612852
3131,63,66,145.05,5550042A,0.9996520356081514
3133,63,66,145.05,2250030A,0.9992225343178751
3135,63,66,145.05,2250017A,0.9970345624843316
3137,63,66,145.05,2250007A,0.9999736267484118
3139,63,66,145.05,2250001A,0.9959612451729944
3141,63,66,145.05,2250020A,0.9996399800694658
3143,63,66,145.05,2250006A,0.9985893153611063
3144,58,61,66.29,2700011A,0.9780565847279501
3146,58,61,66.29,2950018A,1.0000000000000004
3147,58,61,66.29,2950093A,1.0
3148,58,61,66.29,2950063A,1.0000000000000004
3149,58,61,66.29,2950071A,1.0
3150,58,61,66.29,2950014B,1.0000000000000002
3151,58,61,66.29,2950045A,0.9999999999999998
3152,58,61,66.29,2950028A,0.9999999999999997
3153,58,61,66.29,2950030A,0.999999999999999
3154,58,61,66.29,2950042A,1.0000000000000002
3155,58,61,66.29,1680003A,1.0
3156,58,61,66.29,2950066A,0.9999999999999993
3157,58,61,66.29,2950076A,1.0
3158,58,61,66.29,1680005B,0.9999999999999998
3159,58,61,66.29,2950152A,1.0000000000000007
3161,63,66,145.05,5550045A,0.9985960835701173
3162,58,61,66.29,2950004A,0.9999999999999996
3163,58,61,66.29,2950009A,1.000000000000001
3164,58,61,66.29,2950086A,1.0000000000000002
3165,58,61,66.29,2950064A,1.0000000000000004
3167,63,66,145.05,5550047A,0.9999494876157868
3168,58,61,66.29,2950041A,1.0
3169,58,61,66.29,2950019A,1.0000000000000002
3170,58,61,66.29,2950010A,1.0000000000000002
3171,58,61,66.29,2950020A,1.0
3173,63,66,145.05,4100021A,0.9999056154168319
3174,58,61,66.29,1680007A,0.9999999999999999
3175,58,61,66.29,2950092A,0.9999999999999999
3176,58,61,66.29,2950047B,1.0000000000000007
3177,58,61,66.29,2950077A,1.0
3178,58,61,66.29,1680002B,0.9947603414903952
3180,58,61,66.29,2950022A,1.0000000000000004
3181,58,61,66.29,2950149D,0.9999999999999994
3182,58,61,66.29,2950048A,1.0000000000000002
3183,58,61,66.29,2950061A,1.0000000000000002
3184,58,61,66.29,2950065A,0.9999999999999999
3185,58,61,66.29,2950057A,1.0000000000000009
3186,58,61,66.29,2950026B,1.0
3187,58,61,66.29,2950022B,1.0000000000000002
3188,58,61,66.29,7670018A,0.996116578607675
3190,58,61,66.29,7670021A,0.9999999999999992
3191,58,61,66.29,7670017A,0.9974099113732813
3193,58,61,66.29,7670015A,1.0000000000000002
3194,58,61,66.29,9002503A,0.9999999999999999
3195,58,61,66.29,9002879A,1.0000000000000002
3196,58,61,66.29,2950082A,1.0
3197,58,61,66.29,9000296C,0.9664875929896561
3199,58,61,66.29,9001799A,1.0000000000000002
3200,58,61,66.29,9002510A,0.9999999999999999
3201,58,61,66.29,2950073A,1.0000000000000002
3203,62,65,84.53,9001434A,0.9999930340551424
3204,58,61,66.29,9005936A,1.0
3205,58,61,66.29,4150053A,1.0000000000000002
3206,58,61,66.29,4150050A,1.0000000000000009
3208,63,66,145.05,2080002A,0.9984854420824082
3210,63,66,145.05,2080005A,0.997018160585723
3211,58,61,66.29,9002504A,1.0000000000000004
3212,58,61,66.29,9002505A,0.9999999999999993
3214,63,66,145.05,7150004A,0.9986323016195561
3216,63,66,145.05,7150005A,0.9924578960233025
3217,58,61,66.29,2700043A,0.9999999999999999
3218,58,61,66.29,2700103A,1.0000000000000002
3219,58,61,66.29,2700016A,1.0000000000000002
3220,58,61,66.29,2700105A,0.9999999999999997
3221,58,61,66.29,2700004A,0.9999999999999992
3222,58,61,66.29,2700116A,1.0
3223,58,61,66.29,2700020D,1.0
3224,58,61,66.29,2700030A,1.0000000000000002
3225,58,61,66.29,2700013A,0.9999999999999998
3226,58,61,66.29,2700003B,1.0000000000000004
3227,58,61,66.29,2700014A,1.0
3228,58,61,66.29,2700017A,0.9999999999999992
3229,58,61,66.29,2700091B,0.9999999999999999
3230,58,61,66.29,2700101A,0.9999999999999999
3231,58,61,66.29,2700029A,0.9999999999999993
3232,58,61,66.29,2700018B,1.0000000000000004
3233,58,61,66.29,2700051A,1.0000000000000007
3234,58,61,66.29,2700010A,1.0000000000000004
3235,58,61,66.29,7670009A,1.0000000000000002
3236,58,61,66.29,7670003A,0.9999999999999997
3237,58,61,66.29,9002863A,1.0000000000000002
3238,58,61,66.29,9003235A,1.0000000000000009
3239,58,61,66.29,9003202A,0.9999999999999997
3240,58,61,66.29,9001547A,0.9999999999999998
3241,58,61,66.29,2700109A,0.9997976562553141
3243,58,61,66.29,2700033A,0.9999999999999997
3244,58,61,66.29,9003197A,1.000000000000002
3245,58,61,66.29,9001243A,0.9999999999999996
3246,58,61,66.29,2700033B,0.9999992597172545
3248,58,61,66.29,2700095A,0.9880721248226362
3250,58,61,66.29,9002921A,0.9999999999999994
3251,58,61,66.29,2500024A,0.997241811493048
3255,62,65,84.53,9001246A,0.9981604414438042
3256,58,61,66.29,9000282B,0.9999999999999998
3257,58,61,66.29,9005205A,1.0
3258,58,61,66.29,7670016A,0.9999999999999997
3259,58,61,66.29,7670022B,0.9999999999999994
3260,58,61,66.29,7670004A,0.9999999999999999
3261,58,61,66.29,7670010A,1.0000000000000004
3262,58,61,66.29,7670011A,1.0000000000000002
3263,58,61,66.29,7670024A,0.9999999999999999
3264,58,61,66.29,7670014C,0.9999999999999996
3265,58,61,66.29,7670012A,0.9999999999999993
3266,58,61,66.29,3650002A,0.9999221076285861
3268,58,61,66.29,3650018A,0.9992248744850597
3270,58,61,66.29,3650004A,0.9999999999999997
3271,58,61,66.29,3650006A,0.9981830671458706
3273,58,61,66.29,1680004A,0.9999999999999992
3274,58,61,66.29,3650005A,1.0000000000000002
3275,58,61,66.29,3650009A,0.9996618722648755
3277,58,61,66.29,3650013A,1.0
3278,58,61,66.29,3650014A,1.0
3279,58,61,66.29,9002417A,0.9999999999999998
3280,58,61,66.29,9002421A,0.9997374027361887
3282,58,61,66.29,9001876A,1.0000000000000002
3283,58,61,66.29,9006344A,0.9999999999999999
3284,58,61,66.29,9002424A,0.9999999999999993
3285,58,61,66.29,3670005A,1.0000000000000002
3286,58,61,66.29,3650005B,1.0000000000000004
3287,58,61,66.29,3670033A,1.0000000000000002
3288,58,61,66.29,0180001A,1.0
3289,58,61,66.29,3670032A,0.9999999999999994
3290,58,61,66.29,2950028B,1.0000000000000002
3291,58,61,66.29,3670007A,0.9999999999999997
3292,58,61,66.29,2950047A,1.0000000000000002
3293,58,61,66.29,2950033A,1.0
3294,58,61,66.29,9002415A,0.99983421521969
3297,63,66,145.05,2500020B,0.9991888590295943
3300,63,66,145.05,2500023A,0.9923012540755487
3302,63,66,145.05,2500003A,0.9999357144322024
3304,63,66,145.05,2500019B,0.9993600655344418
3305,58,61,66.29,2700051B,0.9999999999999997
3306,58,61,66.29,2700041A,0.9978189054135708
3308,58,61,66.29,2700039A,0.9979580675944041
3310,58,61,66.29,2700091A,0.9999999999999991
3311,58,61,66.29,9000020A,0.9999999999999999
3312,58,61,66.29,9001718A,1.0000000000000002
3313,58,61,66.29,9000452B,1.0000000000000004
3314,58,61,66.29,9002430A,0.9999999999999998
3315,58,61,66.29,9000004A,0.9999999999999989
3316,58,61,66.29,9002186A,0.9999999999999993
3317,58,61,66.29,9001395A,0.9999999999999989
3318,58,61,66.29,9002189B,1.0000000000000002
3319,58,61,66.29,9002562A,1.0
3320,58,61,66.29,9002199A,0.9999999999999994
3321,58,61,66.29,2700092A,1.0000000000000004
3322,58,61,66.29,2700094D,1.0
3324,62,65,84.53,1450141C,0.9998862827095251
3326,62,65,84.53,1450305B,0.9892206883689947
3328,62,65,84.53,1450149A,0.9862915775947004
3330,62,65,84.53,1450136A,0.9985210679770812
3331,59,62,37.76,0750022A,0.9913564956014169
3334,59,62,37.76,0750029B,0.9999999999999998
3335,59,62,37.76,0750035A,0.9999999999999993
3336,59,62,37.76,0750012A,1.0000000000000002
3337,59,62,37.76,0750031A,1.0000000000000004
3338,59,62,37.76,0750034A,0.9951976610850958
3340,59,62,37.76,0750026A,0.9999999999999997
3341,59,62,37.76,0750033A,0.9999999999999999
3342,59,62,37.76,0750060A,0.99896606958604
3344,59,62,37.76,0750007A,1.0
3345,59,62,37.76,3990001B,0.9983394653067339
3348,61,64,59.42,0700017A,0.9991439190074688
3350,61,64,59.42,0700002A,0.9981890741029023
3352,61,64,59.42,0700019A,0.9981471616915892
3354,61,64,59.42,0700018A,0.9808514918718003
3355,59,62,37.76,3450073C,0.9954510321571206
3357,59,62,37.76,3450023A,0.9932819895487541
3359,59,62,37.76,3450092A,0.9924624645918749
3361,59,62,37.76,3450080A,0.9955773023235049
3363,59,62,37.76,3450004A,0.998475928996022
3365,59,62,37.76,3450019A,0.9928562204846062
3367,59,62,37.76,3450015A,1.0000000000000002
3368,59,62,37.76,3450002A,0.9906477959315552
3371,59,62,37.76,3450079A,0.9975030328847984
3373,59,62,37.76,3450003A,1.0
3374,59,62,37.76,3450059A,0.9961986203768963
3376,59,62,37.76,3450091A,0.9940864262331128
3378,59,62,37.76,3450060A,0.9894974473439381
3380,59,62,37.76,3450037A,0.9928980122941066
3383,59,62,37.76,3450035A,0.9999922385468876
3385,59,62,37.76,3450031A,0.99566184130112
3387,59,62,37.76,3450013A,1.0
3388,59,62,37.76,3450007B,0.9999999999999999
3389,59,62,37.76,3450030A,0.9999279211381721
3391,59,62,37.76,3450020A,0.9996335203528748
3394,61,64,59.42,1850044A,0.996974091026059
3395,59,62,37.76,3450045A,0.9867304910572571
3397,59,62,37.76,3450043A,0.9842713733814303
3399,59,62,37.76,3450046A,0.9999999999999994
3401,61,64,59.42,4800089A,0.9984972325804475
3403,61,64,59.42,4800045B,0.998910852065097
3406,62,65,84.53,1450141A,0.9990365326488213
3407,59,62,37.76,1960001B,0.17225523133094583
3408,62,65,84.53,1960001B,0.8277447686692282
3410,61,64,59.42,1850089A,0.9999418719319085
3412,61,64,59.42,1850041A,0.999945647831921
3414,61,64,59.42,1850015A,0.9974948139649866
3416,61,64,59.42,1850029B,0.9970199829981148
3418,61,64,59.42,1850031A,0.9999846782994732
3420,61,64,59.42,1850004A,0.9980620039114954
3422,61,64,59.42,1850002A,0.9997584313207697
3424,61,64,59.42,1850038A,0.9998385881180953
3426,61,64,59.42,1850013A,0.9966431091960218
3427,59,62,37.76,0750011A,1.0
3428,59,62,37.76,0750009A,0.9960040957251867
3430,59,62,37.76,0750024A,0.99167385358115
3432,59,62,37.76,0750021A,1.0000000000000004
3433,59,62,37.76,0750019A,1.0000000000000002
3434,59,62,37.76,0750028A,1.0000000000000002
3435,59,62,37.76,0750006A,0.9987716829084838
3437,59,62,37.76,0750045A,1.0
3438,59,62,37.76,0750010A,1.0000000000000004
3439,59,62,37.76,6550060A,0.9993539249448586
3441,59,62,37.76,6550001A,0.9960136803104311
3443,59,62,37.76,6550062A,0.9989871418965603
3445,59,62,37.76,6550066A,0.9991712241098395
3448,61,64,59.42,0800017B,0.9923794013558878
3450,64,67,56.72,2650004A,0.9980298109819049
3453,64,67,56.72,2650001A,0.9857788877644312
3455,59,62,37.76,5100003A,0.9996477245065265
3457,59,62,37.76,5100004A,0.996602581923614
3460,62,65,84.53,9001188A,0.9997043300912503
3462,62,65,84.53,3850687A,0.9992507796359605
3464,62,65,84.53,3850553A,0.8715886237028364
3465,66,69,643.64,3850553A,0.12793378108702758
3467,62,65,84.53,1450008A,0.9987945213145286
3468,59,62,37.76,2850026A,0.995066586352651
3470,59,62,37.76,2850001A,0.9987733918560341
3472,59,62,37.76,2850009A,1.0000000000000004
3473,59,62,37.76,2850010A,0.9999999999999994
3474,59,62,37.76,2850012A,0.9947955220965607
3476,59,62,37.76,2850022A,0.9979576173327424
3478,59,62,37.76,2850015A,1.0
3479,59,62,37.76,2850002A,0.27144779507276195
3480,61,64,59.42,2850002A,0.7285522049275194
3481,59,62,37.76,3990065C,0.9972251350834238
3483,59,62,37.76,3990019A,1.0000000000000002
3484,59,62,37.76,3990016A,1.0
3485,59,62,37.76,3990006A,1.0000000000000002
3486,59,62,37.76,3990005A,0.9999999999999997
3487,59,62,37.76,3990007A,1.0000000000000007
3488,59,62,37.76,3990017A,1.0
3489,59,62,37.76,3990062A,0.9981530372596932
3491,59,62,37.76,3990009A,1.0000000000000002
3492,59,62,37.76,3990033A,1.0
3493,59,62,37.76,3990030A,0.999966187383596
3495,59,62,37.76,3990001A,0.999460371470236
3497,59,62,37.76,3990003A,1.0
3498,59,62,37.76,3990061D,0.9999999999999988
3499,59,62,37.76,3990024D,0.9979225187781448
3501,59,62,37.76,3990022A,0.9998759719953062
3504,66,69,643.64,3850043A,0.9789308951521617
3506,66,69,643.64,3850081A,0.9879963268983301
3508,66,69,643.64,3850346A,0.9994069200890804
3510,62,65,84.53,3850016A,0.9978475167735826
3512,62,65,84.53,3850033A,0.9998619605593425
3514,62,65,84.53,3850035A,0.9967791134877332
3516,66,69,643.64,3850378A,0.9967246348633523
3518,62,65,84.53,3850017B,0.9999991618825923
3520,62,65,84.53,3850032A,0.9996049139580657
3522,66,69,643.64,3850067A,0.9984105634253341
3523,59,62,37.76,5240002A,0.9832839775198439
3525,59,62,37.76,6550022A,0.9999999999999999
3526,59,62,37.76,6550029A,1.0000000000000004
3527,59,62,37.76,6550017A,1.0000000000000009
3528,59,62,37.76,6550018A,0.9894741024351709
3530,59,62,37.76,6550053A,1.0000000000000002
3531,59,62,37.76,6550019B,0.9997548462608808
3533,59,62,37.76,6550052B,1.0
3534,59,62,37.76,6550030B,0.9999999999999993
3535,59,62,37.76,6550028B,1.0
3536,59,62,37.76,6550055A,1.0000000000000002
3537,59,62,37.76,6550035B,1.0000000000000002
3538,59,62,37.76,6550031A,0.9999999999999998
3539,59,62,37.76,6550002A,0.9999999999999997
3540,59,62,37.76,6550016A,0.9999999999999999
3541,59,62,37.76,6550036A,1.0000000000000004
3542,59,62,37.76,6550050A,0.9999999999999997
3543,59,62,37.76,6550010A,0.9999999999999999
3544,59,62,37.76,6550003A,1.0000000000000004
3545,59,62,37.76,6550048A,1.0
3546,59,62,37.76,6550011A,1.0000000000000007
3547,59,62,37.76,6550021A,0.9999999999999996
3550,66,69,643.64,3850447A,0.991384551305982
3553,66,69,643.64,3850042A,0.9960806668497721
3555,62,65,84.53,7850011A,0.9999923377102161
3557,62,65,84.53,1960001A,0.9306111481673817
3558,59,62,37.76,7650006A,1.0
3559,59,62,37.76,7650008A,0.9999999999999994
3560,59,62,37.76,5100036A,0.9999999999999996
3561,59,62,37.76,5100020A,0.9994937660152898
3563,59,62,37.76,5100014A,0.9850351133362997
3565,59,62,37.76,5100008A,0.9998498104799117
3567,59,62,37.76,5100013A,0.9965137991922367
3569,59,62,37.76,5100003B,0.9999967953995784
3571,59,62,37.76,5100001A,0.9999929782418329
3573,59,62,37.76,5100021A,0.9999999999999998
3574,59,62,37.76,5100016A,1.0000000000000004
3575,59,62,37.76,5100011B,0.9948702675734012
3577,59,62,37.76,5100006A,0.999948709085135
3579,59,62,37.76,5100007B,1.0000000000000004
3580,59,62,37.76,5100002A,1.0000000000000004
3581,59,62,37.76,4200015A,0.9901655501929378
3584,61,64,59.42,1550001A,0.9999178822946968
3585,59,62,37.76,4200012A,1.0
3587,61,64,59.42,1550007A,0.9892003077311644
3588,59,62,37.76,3450054A,0.976241035795666
3590,59,62,37.76,3450052B,1.0
3591,59,62,37.76,3450062A,0.9735287144557547
3595,64,67,56.72,1070006A,0.9932785874394015
3597,64,67,56.72,1070020A,0.9998865818230622
3599,64,67,56.72,1070003A,0.9974724344065354
3601,62,65,84.53,7850002A,0.9958869726548539
3602,61,64,59.42,6700007A,1.0
3603,61,64,59.42,6700071A,1.0000000000000009
3604,61,64,59.42,6700030B,0.9999999999999999
3605,61,64,59.42,6700052A,0.9999999999999998
3606,61,64,59.42,3300011A,1.0000000000000002
3607,61,64,59.42,3300044A,0.9992125350359379
3609,61,64,59.42,3300007A,1.0000000000000007
3610,61,64,59.42,3300029A,0.9990586878260038
3612,61,64,59.42,6700005A,0.9999999999999998
3613,61,64,59.42,6700025A,0.9999999999999996
3614,61,64,59.42,3300075A,1.0000000000000004
3615,61,64,59.42,6700057A,0.9999999999999999
3616,61,64,59.42,6700022A,0.9999999999999997
3617,61,64,59.42,6700040A,0.9999999999999998
3618,61,64,59.42,6700019A,1.0
3619,61,64,59.42,6700055A,1.0000000000000004
3620,61,64,59.42,3300072A,1.0000000000000004
3621,61,64,59.42,6230006A,0.9991924681443639
3623,61,64,59.42,6230008A,0.9999999999999998
3625,64,67,56.72,0400001A,0.9988923552054552
3626,61,64,59.42,3300017A,1.0000000000000002
3627,61,64,59.42,3300070A,0.9999999999999999
3628,61,64,59.42,3300019A,0.9999999999999999
3629,61,64,59.42,5240020A,0.9840750720131174
3631,61,64,59.42,0700008A,1.0
3632,61,64,59.42,0700007B,0.9999999999999998
3633,61,64,59.42,0700013A,1.0000000000000002
3634,61,64,59.42,4800048B,0.999963682504877
3636,61,64,59.42,3300023A,1.0000000000000007
3637,61,64,59.42,4800006A,0.9999999999999996
3638,61,64,59.42,4800059B,0.9999995171591874
3640,61,64,59.42,4800001A,0.9999999999999997
3641,61,64,59.42,3300020A,1.0
3642,61,64,59.42,3300002A,1.0000000000000007
3643,61,64,59.42,4800056A,0.9980003296108353
3645,61,64,59.42,4800040A,0.9999999999999997
3646,61,64,59.42,4800042A,0.9999999999999997
3647,61,64,59.42,4800044A,0.9999999999999988
3648,61,64,59.42,0800005A,1.0000000000000002
3649,61,64,59.42,0800017C,0.9999999999999999
3650,61,64,59.42,0800016A,1.0
3651,61,64,59.42,0800003A,1.0
3652,61,64,59.42,0800006A,1.0000000000000002
3653,61,64,59.42,1850072A,1.0
3654,61,64,59.42,1850006B,0.9999999999999999
3655,61,64,59.42,1850081A,1.0
3656,61,64,59.42,1850073A,0.9999999999999999
3657,61,64,59.42,1850151A,1.0
3658,61,64,59.42,1850062A,1.0
3659,61,64,59.42,1850043A,0.9999999999999993
3660,61,64,59.42,1850028A,0.9999999999999997
3661,61,64,59.42,1850034B,0.9999999999999999
3662,61,64,59.42,1850033A,0.9999999999999998
3663,61,64,59.42,1850058A,0.9999999999999998
3664,61,64,59.42,1850011A,1.0
3665,61,64,59.42,1850030A,0.9999999999999997
3666,61,64,59.42,1850083A,0.9999999999999999
3667,61,64,59.42,1850079A,0.9999999999999999
3668,61,64,59.42,1850024A,0.9999999999999994
3669,61,64,59.42,1850071A,1.0000000000000002
3670,61,64,59.42,1850017A,1.0000000000000009
3671,61,64,59.42,1850055A,1.0000000000000002
3672,61,64,59.42,1550005C,0.9999999999999998
3673,61,64,59.42,3300045A,1.0000000000000004
3674,61,64,59.42,3300042A,0.9999382443580318
3676,61,64,59.42,3300014A,0.9889604209284891
3678,61,64,59.42,4800076A,0.9998175060579908
3680,61,64,59.42,4800014B,0.9999999999999997
3681,61,64,59.42,4800033A,1.0000000000000004
3682,61,64,59.42,4800018A,1.0000000000000002
3683,61,64,59.42,4800011A,0.9999999999999999
3684,61,64,59.42,4800022A,0.9999999999999992
3685,61,64,59.42,4800035A,1.0000000000000013
3686,61,64,59.42,4800031A,0.9999999999999997
3687,61,64,59.42,4800037A,1.0000000000000004
3688,61,64,59.42,4800071A,1.0000000000000004
3689,61,64,59.42,4800020A,1.0
3690,61,64,59.42,4800088B,0.9999999999999999
3691,61,64,59.42,4800009B,1.0
3692,61,64,59.42,4800038C,1.0000000000000002
3693,61,64,59.42,4800060A,1.0000000000000002
3694,61,64,59.42,4800024A,1.0000000000000004
3695,61,64,59.42,6700017A,0.9999999999999996
3696,61,64,59.42,3300012A,1.0
3697,61,64,59.42,1550005A,0.9999999999999993
3698,61,64,59.42,1550006A,0.9999999999999996
3699,61,64,59.42,1550020A,0.999999999999999
3701,64,67,56.72,1070048A,0.9897456110424755
3703,64,67,56.72,1070025A,0.9910787465857328
3705,64,67,56.72,1070016A,0.999987454212989
3707,64,67,56.72,1070041A,0.9926770968010356
3709,64,67,56.72,1070023A,0.9998813366602537
3711,63,66,145.05,9006354A,0.9696734161164718
3712,62,65,84.53,0450002B,0.9999999999999997
3713,62,65,84.53,7690006A,0.9999999999999997
3714,62,65,84.53,9006348A,0.2889603429922904
