COUNTY OF LOS ANGELES,STATEWIDE DIRECT PRIMARY ELECTION,6/7/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOVERNOR,Voter Nominated, , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,M SHELLENBERGER,FREDERIC C SCHULTZ,W W SANDERS III,REINETTE SENUM,LONNIE SORTOR,A M PEREZ-SERRATO,JAMES G HANINK,SHAWN COLLINS,HEATHER COLLINS,ANTHONY FANARA,SERGE FIANKAN,LUIS J RODRIGUEZ,LEO S ZACKY,BRADLEY ZINK,JENNY RAE LE ROUX,DAVID LOZANO,RONALD A ANDERSON,GAVIN NEWSOM,ROBERT C NEWMAN II,BRIAN DAHLE,JOEL VENTRESCA,MAJOR WILLIAMS,RON JONES,ANTHONY TRIMINO,DANIEL R MERCURI,CRISTIAN R MORALES,
VETERANS ADMIN CENTER,7470001A,6820,83,Y, ,VBM PORTION,70,1,1,0,0,0,1,0,0,0,0,0,0,2,0,4,2,4,42,3,4,0,0,1,0,0,0, 
VETERANS ADMIN CENTER,7470001A,6820,83,Y,294,TOTAL,78,2,1,0,0,0,1,0,1,0,0,0,0,2,0,4,3,4,44,4,4,0,0,1,1,0,0, 
VIEW PARK,7510001A,1194,282,N, ,POLLING PLACE,163,2,0,5,0,3,5,0,4,1,2,0,2,1,0,1,0,0,127,0,0,1,0,0,3,0,0, 
VIEW PARK,7510001A,1194,282,N, ,VBM PORTION,979,13,2,4,2,1,1,1,3,4,1,0,26,3,1,13,4,2,860,1,7,0,1,0,0,0,1, 
VIEW PARK,7510001A,1194,282,N,2587,TOTAL,1142,15,2,9,2,4,6,1,7,5,3,0,28,4,1,14,4,2,987,1,7,1,1,0,3,0,1, 
VIEW PARK,7510006A,1195,282,N, ,POLLING PLACE,141,2,0,3,0,2,8,0,2,3,2,2,1,0,0,0,0,0,104,0,6,0,0,0,2,0,0, 
VIEW PARK,7510006A,1195,282,N, ,VBM PORTION,586,7,0,3,1,1,4,0,6,0,0,0,18,1,0,1,1,0,488,0,17,1,1,0,3,1,0, 
VIEW PARK,7510006A,1195,282,N,1897,TOTAL,727,9,0,6,1,3,12,0,8,3,2,2,19,1,0,1,1,0,592,0,23,1,1,0,5,1,0, 
VIEW PARK,7510008A,1196,282,N, ,POLLING PLACE,179,6,0,4,0,0,5,1,0,0,2,0,3,0,1,0,0,0,141,0,1,1,0,0,3,0,0, 
VIEW PARK,7510008A,1196,282,N, ,VBM PORTION,960,11,0,3,4,1,5,0,7,1,1,0,19,0,0,4,2,2,849,3,14,5,1,0,0,0,0, 
VIEW PARK,7510008A,1196,282,N,2274,TOTAL,1139,17,0,7,4,1,10,1,7,1,3,0,22,0,1,4,2,2,990,3,15,6,1,0,3,0,0, 
VIEW PARK,7510009A,1197,282,N, ,POLLING PLACE,147,4,1,3,0,0,10,0,2,0,0,0,2,0,0,3,0,0,113,0,4,0,0,0,1,0,0, 
VIEW PARK,7510009A,1197,282,N, ,VBM PORTION,884,12,2,7,3,0,2,0,4,2,1,1,13,6,1,4,1,1,780,2,12,2,0,1,3,1,0, 
VIEW PARK,7510009A,1197,282,N,2250,TOTAL,1031,16,3,10,3,0,12,0,6,2,1,1,15,6,1,7,1,1,893,2,16,2,0,1,4,1,0, 
WALNUT,7600002A,1198,287,N, ,POLLING PLACE,118,8,1,0,1,3,1,0,11,0,1,0,1,5,0,1,6,0,31,3,35,0,0,0,6,1,1, 
WALNUT,7600002A,1198,287,N, ,VBM PORTION,697,28,1,0,4,2,7,1,39,3,6,1,19,5,0,31,13,0,367,19,85,1,3,0,14,2,3, 
WALNUT,7600002A,1198,287,N,3040,TOTAL,815,36,2,0,5,5,8,1,50,3,7,1,20,10,0,32,19,0,398,22,120,1,3,0,20,3,4, 
WALNUT,7600004A,1199,287,N, ,POLLING PLACE,98,1,0,0,0,2,1,1,2,0,1,0,1,0,0,3,1,2,44,2,16,0,1,1,14,1,1, 
WALNUT,7600004A,1199,287,N, ,VBM PORTION,581,11,0,1,3,7,7,3,37,6,1,0,6,5,0,23,15,1,350,13,43,4,1,0,15,0,4, 
WALNUT,7600004A,1199,287,N,2438,TOTAL,679,12,0,1,3,9,8,4,39,6,2,0,7,5,0,26,16,3,394,15,59,4,2,1,29,1,5, 
WALNUT,7600007A,1200,287,N, ,POLLING PLACE,100,8,0,0,1,1,2,0,2,1,1,1,2,0,0,6,0,4,30,1,22,1,3,1,9,3,0, 
WALNUT,7600007A,1200,287,N, ,VBM PORTION,782,21,0,0,8,16,6,0,37,3,3,1,14,13,0,25,12,4,409,11,98,4,6,0,32,1,7, 
WALNUT,7600007A,1200,287,N,3125,TOTAL,882,29,0,0,9,17,8,0,39,4,4,2,16,13,0,31,12,8,439,12,120,5,9,1,41,4,7, 
WALNUT,7600017A,1201,287,N, ,POLLING PLACE,86,2,0,0,2,3,1,1,7,1,0,0,1,5,0,2,2,0,24,4,21,0,0,0,4,2,0, 
WALNUT,7600017A,1201,287,N, ,VBM PORTION,709,21,2,1,3,18,15,2,24,0,1,2,9,12,0,24,8,3,373,12,94,8,0,2,18,0,1, 
WALNUT,7600017A,1201,287,N,2750,TOTAL,795,23,2,1,5,21,16,3,31,1,1,2,10,17,0,26,10,3,397,16,115,8,0,2,22,2,1, 
WALNUT,7600030A,1202,287,N, ,POLLING PLACE,73,2,0,0,0,1,3,1,4,0,1,0,0,3,0,2,0,2,35,1,11,1,1,0,4,0,0, 
WALNUT,7600030A,1202,287,N, ,VBM PORTION,567,20,0,0,1,5,8,1,22,2,0,0,2,6,0,26,9,4,331,7,75,1,0,3,24,0,1, 
WALNUT,7600030A,1202,287,N,2184,TOTAL,640,22,0,0,1,6,11,2,26,2,1,0,2,9,0,28,9,6,366,8,86,2,1,3,28,0,1, 
WALNUT,7600032A,1203,287,N, ,POLLING PLACE,107,13,1,1,0,2,0,0,5,1,0,0,1,2,0,6,3,0,25,2,23,0,0,1,10,0,0, 
WALNUT,7600032A,1203,287,N, ,VBM PORTION,899,33,0,1,13,12,8,8,27,3,3,1,6,9,0,37,12,4,455,17,119,12,5,1,33,1,0, 
WALNUT,7600032A,1203,287,N,3238,TOTAL,1006,46,1,2,13,14,8,8,32,4,3,1,7,11,0,43,15,4,480,19,142,12,5,2,43,1,0, 
WALNUT,7600033A,1204,287,N, ,POLLING PLACE,73,4,0,0,1,1,2,0,5,1,0,0,0,1,0,4,0,0,25,0,17,0,1,0,9,0,0, 
WALNUT,7600033A,1204,287,N, ,VBM PORTION,552,21,2,0,4,1,3,1,28,1,3,1,3,9,0,21,8,9,292,12,80,6,1,1,22,1,4, 
WALNUT,7600033A,1204,287,N,2259,TOTAL,625,25,2,0,5,2,5,1,33,2,3,1,3,10,0,25,8,9,317,12,97,6,2,1,31,1,4, 
WALNUT,7600034A,6821,287,Y, ,POLLING PLACE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, 
WALNUT,7600034A,6821,287,Y, ,VBM PORTION,58,0,0,0,0,1,1,0,4,0,0,0,1,0,0,3,1,0,30,6,5,0,0,0,3,0,0, 
WALNUT,7600034A,6821,287,Y,344,TOTAL,59,0,0,0,0,1,1,0,4,0,0,0,1,0,0,3,1,0,30,6,5,0,1,0,3,0,0, 
WALNUT PARK,7650001A,1205,331,N, ,POLLING PLACE,87,0,0,0,0,0,0,0,3,1,4,0,8,1,0,2,0,1,47,0,2,3,3,1,6,1,0, 
WALNUT PARK,7650001A,1205,331,N, ,VBM PORTION,313,0,0,0,0,0,3,0,5,2,0,0,17,6,0,3,7,1,227,0,6,6,1,2,11,0,2, 
WALNUT PARK,7650001A,1205,331,N,2696,TOTAL,400,0,0,0,0,0,3,0,8,3,4,0,25,7,0,5,7,2,274,0,8,9,4,3,17,1,2, 
WALNUT PARK,7650002A,6822,301,Y, ,POLLING PLACE,9,1,0,0,0,0,1,2,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0, 
WALNUT PARK,7650002A,6822,301,Y, ,VBM PORTION,36,4,0,0,0,1,3,0,0,0,0,0,3,1,0,2,4,0,13,1,0,0,0,0,1,0,1, 
WALNUT PARK,7650002A,6822,301,Y,387,TOTAL,45,5,0,0,0,1,4,2,0,1,0,0,5,1,0,2,4,0,15,1,0,0,0,0,1,0,1, 
WALNUT PARK,7650004B,6823,346,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
WALNUT PARK,7650004B,6823,346,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
WALNUT PARK,7650004B,6823,346,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
WALNUT PARK,7650004E,1206,331,N, ,POLLING PLACE,82,0,0,0,0,0,2,0,2,0,3,1,7,2,1,3,3,0,38,0,5,1,0,1,9,0,0, 
WALNUT PARK,7650004E,1206,331,N, ,VBM PORTION,299,3,0,0,0,0,5,0,2,0,3,0,12,2,0,3,8,1,220,1,5,5,1,0,10,0,0, 
WALNUT PARK,7650004E,1206,331,N,2481,TOTAL,381,3,0,0,0,0,7,0,4,0,6,1,19,4,1,6,11,1,258,1,10,6,1,1,19,0,0, 
WALNUT PARK,7650004J,6824,331,Y, ,POLLING PLACE,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, 
WALNUT PARK,7650004J,6824,331,Y, ,VBM PORTION,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,2,0,0, 
WALNUT PARK,7650004J,6824,331,Y,150,TOTAL,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0, 
WALNUT PARK,7650009A,1207,331,N, ,POLLING PLACE,64,1,0,0,0,0,1,0,1,0,6,0,3,2,0,1,0,0,37,2,2,2,1,0,4,0,0, 
WALNUT PARK,7650009A,1207,331,N, ,VBM PORTION,260,5,0,0,0,0,0,0,6,0,4,0,11,3,0,0,2,0,185,1,10,8,2,0,6,0,1, 
WALNUT PARK,7650009A,1207,331,N,2253,TOTAL,324,6,0,0,0,0,1,0,7,0,10,0,14,5,0,1,2,0,222,3,12,10,3,0,10,0,1, 
WEST ATHENS,7670003A,1208,324,N, ,POLLING PLACE,35,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,24,1,0,0,0,2,0,0,0, 
WEST ATHENS,7670003A,1208,324,N, ,VBM PORTION,183,3,0,0,0,0,2,0,0,0,3,0,2,0,1,0,0,2,134,1,2,5,2,0,1,0,0, 
WEST ATHENS,7670003A,1208,324,N,1749,TOTAL,218,3,0,0,0,0,2,0,0,1,5,0,2,1,1,0,0,2,158,2,2,5,2,2,1,0,0, 
WEST ATHENS,7670005A,1209,315,N, ,POLLING PLACE,59,0,0,0,0,0,1,0,0,0,6,0,2,0,1,1,0,0,40,1,1,1,1,1,0,0,0, 
WEST ATHENS,7670005A,1209,315,N, ,VBM PORTION,199,0,0,0,1,0,0,0,0,3,0,1,2,0,0,5,0,2,163,0,1,3,3,0,1,0,0, 
WEST ATHENS,7670005A,1209,315,N,2237,TOTAL,258,0,0,0,1,0,1,0,0,3,6,1,4,0,1,6,0,2,203,1,2,4,4,1,1,0,0, 
WEST ATHENS,7670007A,1210,315,N, ,POLLING PLACE,43,0,0,0,0,0,1,0,0,1,1,2,4,0,0,1,0,0,30,0,1,1,0,0,0,0,0, 
WEST ATHENS,7670007A,1210,315,N, ,VBM PORTION,225,2,0,1,0,0,1,0,2,1,1,0,4,1,0,0,1,0,183,0,2,2,1,0,1,0,0, 
WEST ATHENS,7670007A,1210,315,N,2064,TOTAL,268,2,0,1,0,0,2,0,2,2,2,2,8,1,0,1,1,0,213,0,3,3,1,0,1,0,0, 
WEST ATHENS,7670009A,1211,324,N, ,POLLING PLACE,48,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,2,37,0,1,0,0,0,0,0,0, 
WEST ATHENS,7670009A,1211,324,N, ,VBM PORTION,220,0,0,0,0,0,1,3,4,0,4,1,5,0,0,1,1,0,178,0,2,1,1,1,0,0,0, 
WEST ATHENS,7670009A,1211,324,N,2139,TOTAL,268,0,0,0,0,0,1,3,4,0,6,1,6,2,0,2,1,2,215,0,3,1,1,1,0,0,0, 
WEST ATHENS,7670010A,1212,315,N, ,POLLING PLACE,66,1,0,0,0,0,1,0,0,0,4,0,2,2,0,0,0,0,43,0,2,0,0,0,2,0,1, 
WEST ATHENS,7670010A,1212,315,N, ,VBM PORTION,227,4,1,0,1,0,1,1,2,4,4,1,2,0,0,1,0,0,179,2,5,0,1,0,2,0,0, 
WEST ATHENS,7670010A,1212,315,N,1974,TOTAL,293,5,1,0,1,0,2,1,2,4,8,1,4,2,0,1,0,0,222,2,7,0,1,0,4,0,1, 
WEST ATHENS,7670011A,1213,315,N, ,POLLING PLACE,68,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,51,0,2,0,0,0,5,0,0, 
WEST ATHENS,7670011A,1213,315,N, ,VBM PORTION,621,2,1,0,1,0,2,1,2,4,2,0,5,1,0,0,2,1,537,0,9,6,4,0,0,0,0, 
WEST ATHENS,7670011A,1213,315,N,2534,TOTAL,689,2,1,1,1,0,2,1,2,8,2,0,5,2,0,0,2,1,588,0,11,6,4,0,5,0,0, 
WEST ATHENS,7670012A,6825,315,Y, ,POLLING PLACE,43,0,1,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,29,0,0,0,0,0,2,0,0, 
WEST ATHENS,7670012A,6825,315,Y, ,VBM PORTION,235,0,0,0,0,0,0,0,1,1,2,1,3,1,0,0,0,2,211,1,1,0,0,0,1,0,0, 
WEST ATHENS,7670012A,6825,315,Y,1246,TOTAL,278,0,1,0,0,0,0,0,1,4,3,1,5,1,0,0,0,2,240,1,1,0,0,0,3,0,0, 
WEST ATHENS,7670013A,1214,315,N, ,POLLING PLACE,92,2,0,0,0,1,0,0,4,1,3,3,1,0,0,0,0,0,68,1,0,0,0,0,2,0,0, 
WEST ATHENS,7670013A,1214,315,N, ,VBM PORTION,463,1,0,1,1,0,1,0,1,3,2,1,3,0,2,0,0,3,412,2,6,2,3,0,2,0,0, 
WEST ATHENS,7670013A,1214,315,N,2411,TOTAL,555,3,0,1,1,1,1,0,5,4,5,4,4,0,2,0,0,3,480,3,6,2,3,0,4,0,0, 
WEST ATHENS,7670017A,1215,315,N, ,POLLING PLACE,19,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,2,2,0, 
WEST ATHENS,7670017A,1215,315,N, ,VBM PORTION,110,1,0,0,1,0,1,0,1,0,3,0,10,0,0,0,0,0,83,1,1,1,0,0,1,0,0, 
WEST ATHENS,7670017A,1215,315,N,1422,TOTAL,129,1,0,0,1,0,2,0,4,0,4,0,10,0,0,0,0,0,91,1,1,1,0,0,3,2,0, 
WEST ATHENS,7670018A,1216,315,N, ,POLLING PLACE,44,0,0,3,0,1,0,0,0,1,0,0,2,2,0,0,0,0,34,0,0,0,0,0,1,0,0, 
WEST ATHENS,7670018A,1216,315,N, ,VBM PORTION,305,3,0,2,0,0,0,0,1,3,3,0,0,0,0,1,0,1,267,1,2,1,0,0,3,0,0, 
WEST ATHENS,7670018A,1216,315,N,1501,TOTAL,349,3,0,5,0,1,0,0,1,4,3,0,2,2,0,1,0,1,301,1,2,1,0,0,4,0,0, 
WEST ATHENS,7670019A,1217,315,N, ,POLLING PLACE,59,0,0,0,0,0,2,0,0,1,1,3,2,1,0,0,1,0,45,0,0,0,1,0,2,0,0, 
WEST ATHENS,7670019A,1217,315,N, ,VBM PORTION,285,0,0,4,0,0,1,0,2,1,1,1,8,2,3,4,1,0,224,0,1,4,1,0,3,0,0, 
WEST ATHENS,7670019A,1217,315,N,2140,TOTAL,344,0,0,4,0,0,3,0,2,2,2,4,10,3,3,4,2,0,269,0,1,4,2,0,5,0,0, 
WEST ATHENS,7670032B,6826,315,Y, ,POLLING PLACE,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0, 
WEST ATHENS,7670032B,6826,315,Y, ,VBM PORTION,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0, 
WEST ATHENS,7670032B,6826,315,Y,309,TOTAL,40,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,34,0,0,0,0,0,0,0,0, 
WEST ATHENS,7670036A,1218,315,N, ,POLLING PLACE,71,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,56,0,1,2,0,1,3,0,0, 
WEST ATHENS,7670036A,1218,315,N, ,VBM PORTION,392,3,0,0,1,0,0,0,1,2,0,0,0,1,0,1,0,0,348,0,10,1,1,1,1,0,0, 
WEST ATHENS,7670036A,1218,315,N,1711,TOTAL,463,3,0,1,1,0,1,0,1,2,0,1,0,1,0,2,1,0,404,0,11,3,1,2,4,0,0, 
WEST CARSON,7680001A,6827,376,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
WEST CARSON,7680001A,6827,376,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
WEST CARSON,7680001A,6827,376,Y,1,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
WEST CARSON,7680002A,1219,376,N, ,POLLING PLACE,77,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,31,1,22,0,2,1,4,0,0, 
WEST CARSON,7680002A,1219,376,N, ,VBM PORTION,396,6,1,0,2,0,0,0,3,1,0,0,15,4,2,14,5,5,254,2,40,5,1,3,13,3,0, 
WEST CARSON,7680002A,1219,376,N,2363,TOTAL,473,15,2,0,2,0,0,0,4,1,0,0,15,5,2,15,6,5,285,3,62,5,3,4,17,3,0, 
WEST CARSON,7680003A,1220,376,N, ,POLLING PLACE,63,3,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,1,28,1,15,2,0,0,3,0,0, 
WEST CARSON,7680003A,1220,376,N, ,VBM PORTION,504,20,1,0,1,0,1,1,1,2,0,0,12,14,3,17,12,4,316,5,50,3,6,6,10,0,0, 
WEST CARSON,7680003A,1220,376,N,2191,TOTAL,567,23,1,0,1,0,1,1,2,2,0,0,12,15,3,20,13,5,344,6,65,5,6,6,13,0,0, 
WEST CARSON,7680004A,6828,376,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
WEST CARSON,7680004A,6828,376,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
WEST CARSON,7680004A,6828,376,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
WEST CARSON,7680006A,6829,376,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
WEST CARSON,7680006A,6829,376,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
WEST CARSON,7680006A,6829,376,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
WEST CARSON,7680010A,1221,376,N, ,POLLING PLACE,94,5,0,1,0,2,1,0,1,0,2,0,2,3,0,4,1,1,35,0,15,5,2,1,9,1,0, 
WEST CARSON,7680010A,1221,376,N, ,VBM PORTION,667,18,1,3,4,2,3,1,12,0,2,1,17,9,2,18,11,9,419,4,70,6,8,3,19,0,3, 
WEST CARSON,7680010A,1221,376,N,2903,TOTAL,761,23,1,4,4,4,4,1,13,0,4,1,19,12,2,22,12,10,454,4,85,11,10,4,28,1,3, 
WEST CARSON,7680013A,1222,376,N, ,POLLING PLACE,117,6,0,2,0,0,1,0,4,0,0,0,0,3,0,2,5,2,55,2,22,0,0,0,9,1,0, 
WEST CARSON,7680013A,1222,376,N, ,VBM PORTION,902,16,0,2,4,0,6,3,9,3,0,0,7,6,0,23,15,9,621,2,85,10,9,4,18,5,1, 
WEST CARSON,7680013A,1222,376,N,3163,TOTAL,1019,22,0,4,4,0,7,3,13,3,0,0,7,9,0,25,20,11,676,4,107,10,9,4,27,6,1, 
WEST CARSON,7680022A,1223,376,N, ,POLLING PLACE,115,6,0,0,0,0,3,0,1,0,0,0,1,3,1,5,3,5,47,2,26,1,1,1,6,1,0, 
WEST CARSON,7680022A,1223,376,N, ,VBM PORTION,666,14,0,1,4,0,1,0,4,3,1,0,7,24,1,27,12,9,409,8,57,11,6,3,16,4,0, 
WEST CARSON,7680022A,1223,376,N,3544,TOTAL,781,20,0,1,4,0,4,0,5,3,1,0,8,27,2,32,15,14,456,10,83,12,7,4,22,5,0, 
WEST COMPTON,7690002A,1224,365,N, ,POLLING PLACE,73,1,0,0,0,0,0,0,1,0,0,0,0,2,1,1,4,0,58,0,1,1,0,0,0,1,0, 
WEST COMPTON,7690002A,1224,365,N, ,VBM PORTION,287,0,1,0,0,0,4,1,2,1,0,0,0,0,0,1,0,1,246,0,4,2,1,2,1,0,0, 
WEST COMPTON,7690002A,1224,365,N,2131,TOTAL,360,1,1,0,0,0,4,1,3,1,0,0,0,2,1,2,4,1,304,0,5,3,1,2,1,1,0, 
WEST COMPTON,7690003A,6830,365,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
WEST COMPTON,7690003A,6830,365,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
WEST COMPTON,7690003A,6830,365,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
WEST COMPTON,7690004A,6831,365,Y, ,POLLING PLACE,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,19,1,0,0,0,0,0,0,0, 
WEST COMPTON,7690004A,6831,365,Y, ,VBM PORTION,113,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,97,0,0,4,0,0,0,1,0, 
WEST COMPTON,7690004A,6831,365,Y,711,TOTAL,136,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,116,1,0,4,0,0,0,1,0, 
WEST COMPTON,7690006A,6832,365,Y, ,POLLING PLACE,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,17,0,3,0,0,0,3,0,0, 
WEST COMPTON,7690006A,6832,365,Y, ,VBM PORTION,149,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,3,0,121,0,4,1,0,0,2,0,0, 
WEST COMPTON,7690006A,6832,365,Y,766,TOTAL,176,0,0,1,0,0,2,0,1,0,0,0,3,1,0,0,4,1,138,0,7,1,0,0,5,0,0, 
WEST COVINA,7700001A,6833,133,Y, ,POLLING PLACE,41,3,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,14,0,13,0,1,3,2,0,0, 
WEST COVINA,7700001A,6833,133,Y, ,VBM PORTION,169,3,4,1,0,0,5,0,1,1,0,0,4,2,0,4,0,1,90,0,21,5,5,1,11,0,1, 
WEST COVINA,7700001A,6833,133,Y,1074,TOTAL,210,6,4,1,0,1,7,0,1,1,0,0,4,3,0,4,0,2,104,0,34,5,6,4,13,0,1, 
WEST COVINA,7700003E,1225,133,N, ,POLLING PLACE,102,10,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,34,1,25,1,8,1,13,0,2, 
WEST COVINA,7700003E,1225,133,N, ,VBM PORTION,508,23,4,0,0,0,13,0,20,1,3,1,6,9,2,8,3,2,309,2,47,2,3,6,11,5,3, 
WEST COVINA,7700003E,1225,133,N,2773,TOTAL,610,33,5,0,0,0,13,0,22,1,3,1,6,9,2,9,3,2,343,3,72,3,11,7,24,5,5, 
WEST COVINA,7700007A,1226,135,N, ,POLLING PLACE,91,2,0,0,0,1,0,0,4,0,0,0,0,0,0,3,1,0,37,2,12,0,4,7,10,4,2, 
WEST COVINA,7700007A,1226,135,N, ,VBM PORTION,454,3,6,2,2,2,15,1,6,0,1,0,13,2,1,7,3,0,294,3,41,1,13,3,7,1,3, 
WEST COVINA,7700007A,1226,135,N,2598,TOTAL,545,5,6,2,2,3,15,1,10,0,1,0,13,2,1,10,4,0,331,5,53,1,17,10,17,5,5, 
WEST COVINA,7700015A,1227,133,N, ,POLLING PLACE,145,11,0,1,0,0,1,0,6,0,0,0,1,3,0,5,2,1,42,1,34,1,5,2,15,3,3, 
WEST COVINA,7700015A,1227,133,N, ,VBM PORTION,522,26,0,0,1,0,7,1,9,2,1,0,9,4,1,9,6,2,285,7,69,3,17,4,29,3,2, 
WEST COVINA,7700015A,1227,133,N,2697,TOTAL,667,37,0,1,1,0,8,1,15,2,1,0,10,7,1,14,8,3,327,8,103,4,22,6,44,6,5, 
WEST COVINA,7700017A,1228,133,N, ,POLLING PLACE,119,9,1,1,1,0,2,0,5,1,0,0,0,2,0,4,2,2,33,0,17,0,3,1,23,6,1, 
WEST COVINA,7700017A,1228,133,N, ,VBM PORTION,604,17,1,4,1,1,17,2,9,2,2,0,13,12,0,7,4,5,386,5,47,2,18,5,17,4,2, 
WEST COVINA,7700017A,1228,133,N,2991,TOTAL,723,26,2,5,2,1,19,2,14,3,2,0,13,14,0,11,6,7,419,5,64,2,21,6,40,10,3, 
WEST COVINA,7700020A,1229,133,N, ,POLLING PLACE,102,8,0,1,0,0,2,0,2,0,1,0,0,1,0,0,1,0,24,1,22,1,11,1,18,3,1, 
WEST COVINA,7700020A,1229,133,N, ,VBM PORTION,482,11,2,2,2,0,7,0,15,3,0,0,4,10,0,13,5,1,279,5,60,2,17,4,17,3,1, 
WEST COVINA,7700020A,1229,133,N,2444,TOTAL,584,19,2,3,2,0,9,0,17,3,1,0,4,11,0,13,6,1,303,6,82,3,28,5,35,6,2, 
WEST COVINA,7700021A,1230,133,N, ,POLLING PLACE,177,19,0,0,0,0,1,0,5,1,0,1,3,3,0,4,0,0,41,7,34,0,9,5,31,4,0, 
WEST COVINA,7700021A,1230,133,N, ,VBM PORTION,818,34,0,4,1,1,4,1,20,8,3,1,8,16,0,19,9,4,421,9,124,3,26,18,33,5,4, 
WEST COVINA,7700021A,1230,133,N,3417,TOTAL,995,53,0,4,1,1,5,1,25,9,3,2,11,19,0,23,9,4,462,16,158,3,35,23,64,9,4, 
WEST COVINA,7700027B,1231,133,N, ,POLLING PLACE,168,7,1,0,1,1,1,0,7,1,2,0,1,0,0,6,1,0,47,1,33,0,8,4,37,2,2, 
WEST COVINA,7700027B,1231,133,N, ,VBM PORTION,518,13,1,0,2,1,14,1,14,4,3,0,10,2,0,7,4,2,315,6,47,4,14,3,25,2,2, 
WEST COVINA,7700027B,1231,133,N,2580,TOTAL,686,20,2,0,3,2,15,1,21,5,5,0,11,2,0,13,5,2,362,7,80,4,22,7,62,4,4, 
WEST COVINA,7700030A,6834,135,Y, ,POLLING PLACE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
