Page: 2 of 35,,,,,,,,,,,3/27/2020 3:38:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE (Vote for  1) 
DEM  **** - Insufficient Turnout to Protect Voter Privacy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,218,468,,Total,0,0.00%,0,0.00%,12,5.61%,,0,0.00%,1,0.47%,,1,0.47%,0,0.00%,0,0.00%,122,57.01%,0,0.00%,3,1.40%,0,0.00%,0,0.00%,20,9.35%,0,0.00%,2,0.93%,3,1.40%,50,23.36%,0,0.00%,0,0.00%,214,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH150 0,,,,RICH150 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,155,582,,Vote By Mail,0,0.00%,1,0.65%,4,2.61%,,0,0.00%,2,1.31%,,0,0.00%,0,0.00%,0,0.00%,96,62.75%,0,0.00%,5,3.27%,0,0.00%,0,0.00%,15,9.80%,0,0.00%,0,0.00%,4,2.61%,25,16.34%,1,0.65%,0,0.00%,153,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,76,582,,Election Day,0,0.00%,0,0.00%,7,9.21%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,45,59.21%,0,0.00%,0,0.00%,1,1.32%,0,0.00%,3,3.95%,0,0.00%,0,0.00%,0,0.00%,20,26.32%,0,0.00%,0,0.00%,76,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,231,582,,Total,0,0.00%,1,0.44%,11,4.80%,,0,0.00%,2,0.87%,,0,0.00%,0,0.00%,0,0.00%,141,61.57%,0,0.00%,5,2.18%,1,0.44%,0,0.00%,18,7.86%,0,0.00%,0,0.00%,4,1.75%,45,19.65%,1,0.44%,0,0.00%,229,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH151 0,,,,RICH151 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,176,483,,Vote By Mail,0,0.00%,0,0.00%,27,15.79%,,0,0.00%,3,1.75%,,0,0.00%,0,0.00%,5,2.92%,92,53.80%,0,0.00%,7,4.09%,0,0.00%,0,0.00%,14,8.19%,0,0.00%,0,0.00%,4,2.34%,19,11.11%,0,0.00%,0,0.00%,171,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,126,483,,Election Day,0,0.00%,0,0.00%,7,5.65%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,84,67.74%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,5,4.03%,0,0.00%,0,0.00%,0,0.00%,28,22.58%,0,0.00%,0,0.00%,124,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,302,483,,Total,0,0.00%,0,0.00%,34,11.53%,,0,0.00%,3,1.02%,,0,0.00%,0,0.00%,5,1.69%,176,59.66%,0,0.00%,7,2.37%,0,0.00%,0,0.00%,19,6.44%,0,0.00%,0,0.00%,4,1.36%,47,15.93%,0,0.00%,0,0.00%,295,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH152 0,,,,RICH152 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,160,495,,Vote By Mail,0,0.00%,0,0.00%,15,9.43%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,5,3.14%,89,55.97%,0,0.00%,6,3.77%,0,0.00%,0,0.00%,19,11.95%,0,0.00%,0,0.00%,7,4.40%,18,11.32%,0,0.00%,0,0.00%,159,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,93,495,,Election Day,0,0.00%,0,0.00%,3,3.23%,,0,0.00%,2,2.15%,,0,0.00%,0,0.00%,0,0.00%,65,69.89%,0,0.00%,0,0.00%,0,0.00%,1,1.08%,2,2.15%,0,0.00%,1,1.08%,0,0.00%,18,19.35%,1,1.08%,0,0.00%,93,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,253,495,,Total,0,0.00%,0,0.00%,18,7.14%,,0,0.00%,2,0.79%,,0,0.00%,0,0.00%,5,1.98%,154,61.11%,0,0.00%,6,2.38%,0,0.00%,1,0.40%,21,8.33%,0,0.00%,1,0.40%,7,2.78%,36,14.29%,1,0.40%,0,0.00%,252,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH153 0,,,,RICH153 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,137,572,,Vote By Mail,0,0.00%,0,0.00%,7,5.19%,,0,0.00%,2,1.48%,,0,0.00%,0,0.00%,1,0.74%,47,34.81%,0,0.00%,8,5.93%,0,0.00%,0,0.00%,22,16.30%,0,0.00%,0,0.00%,6,4.44%,42,31.11%,0,0.00%,0,0.00%,135,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,203,572,,Election Day,0,0.00%,0,0.00%,17,8.42%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,1,0.50%,83,41.09%,1,0.50%,0,0.00%,0,0.00%,1,0.50%,18,8.91%,0,0.00%,0,0.00%,1,0.50%,79,39.11%,0,0.00%,1,0.50%,202,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,340,572,,Total,0,0.00%,0,0.00%,24,7.12%,,0,0.00%,2,0.59%,,0,0.00%,0,0.00%,2,0.59%,130,38.58%,1,0.30%,8,2.37%,0,0.00%,1,0.30%,40,11.87%,0,0.00%,0,0.00%,7,2.08%,121,35.91%,0,0.00%,1,0.30%,337,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH154 0,,,,RICH154 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,192,699,,Vote By Mail,0,0.00%,0,0.00%,27,14.21%,,0,0.00%,1,0.53%,,0,0.00%,0,0.00%,2,1.05%,83,43.68%,0,0.00%,6,3.16%,0,0.00%,0,0.00%,17,8.95%,0,0.00%,1,0.53%,3,1.58%,50,26.32%,0,0.00%,0,0.00%,190,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,219,699,,Election Day,0,0.00%,0,0.00%,21,9.59%,,0,0.00%,3,1.37%,,0,0.00%,0,0.00%,0,0.00%,104,47.49%,0,0.00%,2,0.91%,0,0.00%,0,0.00%,14,6.39%,0,0.00%,0,0.00%,0,0.00%,75,34.25%,0,0.00%,0,0.00%,219,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,411,699,,Total,0,0.00%,0,0.00%,48,11.74%,,0,0.00%,4,0.98%,,0,0.00%,0,0.00%,2,0.49%,187,45.72%,0,0.00%,8,1.96%,0,0.00%,0,0.00%,31,7.58%,0,0.00%,1,0.24%,3,0.73%,125,30.56%,0,0.00%,0,0.00%,409,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH155 0,,,,RICH155 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,215,637,,Vote By Mail,0,0.00%,0,0.00%,19,8.96%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,2,0.94%,77,36.32%,0,0.00%,3,1.42%,0,0.00%,0,0.00%,39,18.40%,0,0.00%,0,0.00%,2,0.94%,69,32.55%,1,0.47%,0,0.00%,212,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,108,637,,Election Day,0,0.00%,0,0.00%,8,7.41%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,43,39.81%,0,0.00%,1,0.93%,0,0.00%,1,0.93%,9,8.33%,0,0.00%,0,0.00%,0,0.00%,46,42.59%,0,0.00%,0,0.00%,108,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,323,637,,Total,0,0.00%,0,0.00%,27,8.44%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,2,0.63%,120,37.50%,0,0.00%,4,1.25%,0,0.00%,1,0.31%,48,15.00%,0,0.00%,0,0.00%,2,0.63%,115,35.94%,1,0.31%,0,0.00%,320,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH156 0,,,,RICH156 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,164,410,,Vote By Mail,0,0.00%,0,0.00%,8,4.88%,,0,0.00%,3,1.83%,,0,0.00%,0,0.00%,2,1.22%,60,36.59%,0,0.00%,3,1.83%,0,0.00%,0,0.00%,33,20.12%,0,0.00%,0,0.00%,7,4.27%,46,28.05%,2,1.22%,0,0.00%,164,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,127,410,,Election Day,0,0.00%,0,0.00%,8,6.30%,,0,0.00%,1,0.79%,,0,0.00%,0,0.00%,0,0.00%,44,34.65%,0,0.00%,0,0.00%,0,0.00%,1,0.79%,16,12.60%,0,0.00%,0,0.00%,0,0.00%,56,44.09%,1,0.79%,0,0.00%,127,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,291,410,,Total,0,0.00%,0,0.00%,16,5.50%,,0,0.00%,4,1.37%,,0,0.00%,0,0.00%,2,0.69%,104,35.74%,0,0.00%,3,1.03%,0,0.00%,1,0.34%,49,16.84%,0,0.00%,0,0.00%,7,2.41%,102,35.05%,3,1.03%,0,0.00%,291,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH801 0,,,,RICH801 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,11,25,,Vote By Mail,0,0.00%,0,0.00%,5,45.45%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,3,27.27%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,1,9.09%,0,0.00%,0,0.00%,0,0.00%,2,18.18%,0,0.00%,0,0.00%,11,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,0,25,,Election Day,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Total,11,25,,Total,0,0.00%,0,0.00%,5,45.45%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,3,27.27%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,1,9.09%,0,0.00%,0,0.00%,0,0.00%,2,18.18%,0,0.00%,0,0.00%,11,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH802 0,,,,RICH802 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,15,54,,Vote By Mail,0,0.00%,0,0.00%,2,13.33%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,4,26.67%,0,0.00%,2,13.33%,0,0.00%,0,0.00%,2,13.33%,0,0.00%,0,0.00%,0,0.00%,5,33.33%,0,0.00%,0,0.00%,15,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,0,54,,Election Day,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Total,15,54,,Total,0,0.00%,0,0.00%,2,13.33%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,4,26.67%,0,0.00%,2,13.33%,0,0.00%,0,0.00%,2,13.33%,0,0.00%,0,0.00%,0,0.00%,5,33.33%,0,0.00%,0,0.00%,15,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH803 0,,,,RICH803 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,115,157,,Vote By Mail,0,0.00%,0,0.00%,18,16.07%,,1,0.89%,2,1.79%,,0,0.00%,0,0.00%,3,2.68%,40,35.71%,0,0.00%,4,3.57%,0,0.00%,0,0.00%,12,10.71%,0,0.00%,0,0.00%,4,3.57%,28,25.00%,0,0.00%,0,0.00%,112,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,0,157,,Election Day,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Total,115,157,,Total,0,0.00%,0,0.00%,18,16.07%,,1,0.89%,2,1.79%,,0,0.00%,0,0.00%,3,2.68%,40,35.71%,0,0.00%,4,3.57%,0,0.00%,0,0.00%,12,10.71%,0,0.00%,0,0.00%,4,3.57%,28,25.00%,0,0.00%,0,0.00%,112,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH804 0,,,,RICH804 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,82,129,,Vote By Mail,0,0.00%,0,0.00%,9,11.11%,,0,0.00%,2,2.47%,,0,0.00%,1,1.23%,0,0.00%,23,28.40%,0,0.00%,4,4.94%,0,0.00%,0,0.00%,11,13.58%,0,0.00%,0,0.00%,1,1.23%,30,37.04%,0,0.00%,0,0.00%,81,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,0,129,,Election Day,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Total,82,129,,Total,0,0.00%,0,0.00%,9,11.11%,,0,0.00%,2,2.47%,,0,0.00%,1,1.23%,0,0.00%,23,28.40%,0,0.00%,4,4.94%,0,0.00%,0,0.00%,11,13.58%,0,0.00%,0,0.00%,1,1.23%,30,37.04%,0,0.00%,0,0.00%,81,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH805 0,,,,RICH805 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,65,78,,Vote By Mail,0,0.00%,0,0.00%,26,40.00%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,17,26.15%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,8,12.31%,0,0.00%,0,0.00%,2,3.08%,12,18.46%,0,0.00%,0,0.00%,65,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,0,78,,Election Day,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Total,65,78,,Total,0,0.00%,0,0.00%,26,40.00%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,17,26.15%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,8,12.31%,0,0.00%,0,0.00%,2,3.08%,12,18.46%,0,0.00%,0,0.00%,65,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH806 0,,,,RICH806 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,78,134,,Vote By Mail,0,0.00%,0,0.00%,11,14.29%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,6,7.79%,24,31.17%,0,0.00%,2,2.60%,0,0.00%,0,0.00%,2,2.60%,0,0.00%,0,0.00%,10,12.99%,21,27.27%,1,1.30%,0,0.00%,77,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,0,134,,Election Day,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Total,78,134,,Total,0,0.00%,0,0.00%,11,14.29%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,6,7.79%,24,31.17%,0,0.00%,2,2.60%,0,0.00%,0,0.00%,2,2.60%,0,0.00%,0,0.00%,10,12.99%,21,27.27%,1,1.30%,0,0.00%,77,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH807 0,,,,RICH807 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,1,1,,Vote By Mail,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Election Day,0,1,,Election Day,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Total,1,1,,Total,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
RICH808 0,,,,RICH808 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,16,35,,Vote By Mail,0,0.00%,0,0.00%,2,12.50%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,8,50.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,3,18.75%,0,0.00%,0,0.00%,1,6.25%,2,12.50%,0,0.00%,0,0.00%,16,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,1,35,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,17,35,,Total,0,0.00%,0,0.00%,2,11.76%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,9,52.94%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,3,17.65%,0,0.00%,0,0.00%,1,5.88%,2,11.76%,0,0.00%,0,0.00%,17,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH809 0,,,,RICH809 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,90,147,,Vote By Mail,0,0.00%,0,0.00%,14,15.73%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,36,40.45%,0,0.00%,5,5.62%,0,0.00%,0,0.00%,9,10.11%,0,0.00%,1,1.12%,5,5.62%,19,21.35%,0,0.00%,0,0.00%,89,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,3,147,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,93,147,,Total,0,0.00%,0,0.00%,14,15.22%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,39,42.39%,0,0.00%,5,5.43%,0,0.00%,0,0.00%,9,9.78%,0,0.00%,1,1.09%,5,5.43%,19,20.65%,0,0.00%,0,0.00%,92,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH810 0,,,,RICH810 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,121,282,,Vote By Mail,0,0.00%,0,0.00%,28,23.33%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,2,1.67%,42,35.00%,0,0.00%,1,0.83%,0,0.00%,0,0.00%,9,7.50%,0,0.00%,0,0.00%,4,3.33%,34,28.33%,0,0.00%,0,0.00%,120,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,2,282,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,123,282,,Total,0,0.00%,0,0.00%,29,23.77%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,2,1.64%,43,35.25%,0,0.00%,1,0.82%,0,0.00%,0,0.00%,9,7.38%,0,0.00%,0,0.00%,4,3.28%,34,27.87%,0,0.00%,0,0.00%,122,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH811 0,,,,RICH811 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,100,210,,Vote By Mail,0,0.00%,0,0.00%,6,6.06%,,0,0.00%,1,1.01%,,0,0.00%,0,0.00%,1,1.01%,43,43.43%,0,0.00%,1,1.01%,0,0.00%,0,0.00%,13,13.13%,0,0.00%,0,0.00%,2,2.02%,31,31.31%,1,1.01%,0,0.00%,99,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,1,210,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,101,210,,Total,0,0.00%,0,0.00%,7,7.00%,,0,0.00%,1,1.00%,,0,0.00%,0,0.00%,1,1.00%,43,43.00%,0,0.00%,1,1.00%,0,0.00%,0,0.00%,13,13.00%,0,0.00%,0,0.00%,2,2.00%,31,31.00%,1,1.00%,0,0.00%,100,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH812 0,,,,RICH812 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,49,86,,Vote By Mail,1,2.04%,0,0.00%,9,18.37%,,0,0.00%,1,2.04%,,0,0.00%,0,0.00%,0,0.00%,23,46.94%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,3,6.12%,0,0.00%,0,0.00%,3,6.12%,9,18.37%,0,0.00%,0,0.00%,49,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,0,86,,Election Day,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Total,49,86,,Total,1,2.04%,0,0.00%,9,18.37%,,0,0.00%,1,2.04%,,0,0.00%,0,0.00%,0,0.00%,23,46.94%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,3,6.12%,0,0.00%,0,0.00%,3,6.12%,9,18.37%,0,0.00%,0,0.00%,49,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH813 0,,,,RICH813 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,0,0,,Vote By Mail,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Election Day,0,0,,Election Day,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Total,0,0,,Total,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
RICH814 0,,,,RICH814 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,60,104,,Vote By Mail,0,0.00%,0,0.00%,6,10.17%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,30,50.85%,0,0.00%,3,5.08%,0,0.00%,0,0.00%,7,11.86%,0,0.00%,0,0.00%,0,0.00%,13,22.03%,0,0.00%,0,0.00%,59,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,2,104,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,62,104,,Total,0,0.00%,0,0.00%,8,13.11%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,30,49.18%,0,0.00%,3,4.92%,0,0.00%,0,0.00%,7,11.48%,0,0.00%,0,0.00%,0,0.00%,13,21.31%,0,0.00%,0,0.00%,61,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
RICH815 0,,,,RICH815 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,0,0,,Vote By Mail,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Election Day,0,0,,Election Day,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Total,0,0,,Total,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
RICH816 0,,,,RICH816 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,7,108,,Vote By Mail,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
