COUNTY OF LOS ANGELES,GENERAL ELECTION,11/3/20,,,,,,,,,,,,
PRES AND VICE PRES, , , , ,,,,,,,,,,
LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,JOSEPH R BIDEN,DONALD J TRUMP,GLORIA LA RIVA,ROQUE D GUERRA,HOWIE HAWKINS,JO JORGENSEN,
SOUTH SAN GABRIEL,6650005B,6676,616,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
SOUTH SAN GABRIEL,6650005B,6676,616,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
SOUTH SAN GABRIEL,6650005B,6676,616,Y,0,TOTAL,0,0,0,0,0,0,0, 
SOUTH SAN GABRIEL,6650006B,6677,411,Y, ,POLLING PLACE,1,0,1,0,0,0,0, 
SOUTH SAN GABRIEL,6650006B,6677,411,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
SOUTH SAN GABRIEL,6650006B,6677,411,Y,2,TOTAL,1,0,1,0,0,0,0, 
SOUTH SAN GABRIEL,6650007A,6678,429,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
SOUTH SAN GABRIEL,6650007A,6678,429,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
SOUTH SAN GABRIEL,6650007A,6678,429,Y,0,TOTAL,0,0,0,0,0,0,0, 
SOUTH SAN GABRIEL,6650010A,6679,436,Y, ,POLLING PLACE,18,14,4,0,0,0,0, 
SOUTH SAN GABRIEL,6650010A,6679,436,Y, ,VBM PORTION,103,67,33,0,0,2,1, 
SOUTH SAN GABRIEL,6650010A,6679,436,Y,165,TOTAL,121,81,37,0,0,2,1, 
SOUTH SAN GABRIEL,6650010B,6680,434,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
SOUTH SAN GABRIEL,6650010B,6680,434,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
SOUTH SAN GABRIEL,6650010B,6680,434,Y,0,TOTAL,0,0,0,0,0,0,0, 
SOUTH SAN GABRIEL,6650011A,6681,585,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
SOUTH SAN GABRIEL,6650011A,6681,585,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
SOUTH SAN GABRIEL,6650011A,6681,585,Y,0,TOTAL,0,0,0,0,0,0,0, 
SOUTH SAN GABRIEL,6650030A,6682,435,Y, ,POLLING PLACE,6,2,4,0,0,0,0, 
SOUTH SAN GABRIEL,6650030A,6682,435,Y, ,VBM PORTION,66,46,19,0,0,0,0, 
SOUTH SAN GABRIEL,6650030A,6682,435,Y,94,TOTAL,72,48,23,0,0,0,0, 
SOUTH SAN GABRIEL,6650032A,1298,411,N, ,POLLING PLACE,236,125,106,1,0,1,0, 
SOUTH SAN GABRIEL,6650032A,1298,411,N, ,VBM PORTION,1060,749,270,5,3,3,5, 
SOUTH SAN GABRIEL,6650032A,1298,411,N,1768,TOTAL,1296,874,376,6,3,4,5, 
SOUTH SAN GABRIEL,6650032B,6683,396,Y, ,POLLING PLACE,20,11,8,0,0,0,0, 
SOUTH SAN GABRIEL,6650032B,6683,396,Y, ,VBM PORTION,170,130,34,0,0,1,2, 
SOUTH SAN GABRIEL,6650032B,6683,396,Y,254,TOTAL,190,141,42,0,0,1,2, 
SOUTH SAN GABRIEL,6650034A,1299,396,N, ,POLLING PLACE,306,155,136,2,2,0,3, 
SOUTH SAN GABRIEL,6650034A,1299,396,N, ,VBM PORTION,976,670,274,2,2,4,9, 
SOUTH SAN GABRIEL,6650034A,1299,396,N,1714,TOTAL,1282,825,410,4,4,4,12, 
SOUTH WHITTIER,6700001A,1300,647,N, ,POLLING PLACE,465,192,260,3,2,2,0, 
SOUTH WHITTIER,6700001A,1300,647,N, ,VBM PORTION,1422,950,416,5,9,7,13, 
SOUTH WHITTIER,6700001A,1300,647,N,2342,TOTAL,1887,1142,676,8,11,9,13, 
SOUTH WHITTIER,6700004A,1301,646,N, ,POLLING PLACE,412,194,195,5,1,1,4, 
SOUTH WHITTIER,6700004A,1301,646,N, ,VBM PORTION,1428,1010,357,8,7,8,12, 
SOUTH WHITTIER,6700004A,1301,646,N,2394,TOTAL,1840,1204,552,13,8,9,16, 
SOUTH WHITTIER,6700005A,1302,647,N, ,POLLING PLACE,406,156,240,1,0,1,1, 
SOUTH WHITTIER,6700005A,1302,647,N, ,VBM PORTION,1489,950,474,2,6,5,15, 
SOUTH WHITTIER,6700005A,1302,647,N,2375,TOTAL,1895,1106,714,3,6,6,16, 
SOUTH WHITTIER,6700007A,6684,631,Y, ,POLLING PLACE,217,82,115,3,1,6,6, 
SOUTH WHITTIER,6700007A,6684,631,Y, ,VBM PORTION,516,344,147,3,3,4,4, 
SOUTH WHITTIER,6700007A,6684,631,Y,907,TOTAL,733,426,262,6,4,10,10, 
SOUTH WHITTIER,6700009A,6685,646,Y, ,POLLING PLACE,155,67,85,0,0,0,1, 
SOUTH WHITTIER,6700009A,6685,646,Y, ,VBM PORTION,461,320,128,1,1,1,5, 
SOUTH WHITTIER,6700009A,6685,646,Y,784,TOTAL,616,387,213,1,1,1,6, 
SOUTH WHITTIER,6700012A,1303,615,N, ,POLLING PLACE,275,88,179,1,0,2,1, 
SOUTH WHITTIER,6700012A,1303,615,N, ,VBM PORTION,951,577,331,2,1,7,7, 
SOUTH WHITTIER,6700012A,1303,615,N,1497,TOTAL,1226,665,510,3,1,9,8, 
SOUTH WHITTIER,6700019A,1304,640,N, ,POLLING PLACE,271,143,105,6,3,4,4, 
SOUTH WHITTIER,6700019A,1304,640,N, ,VBM PORTION,1102,836,221,4,5,5,7, 
SOUTH WHITTIER,6700019A,1304,640,N,2100,TOTAL,1373,979,326,10,8,9,11, 
SOUTH WHITTIER,6700020A,1305,628,N, ,POLLING PLACE,433,117,295,3,0,0,4, 
SOUTH WHITTIER,6700020A,1305,628,N, ,VBM PORTION,1671,991,613,3,4,3,21, 
SOUTH WHITTIER,6700020A,1305,628,N,2510,TOTAL,2104,1108,908,6,4,3,25, 
SOUTH WHITTIER,6700022A,1306,640,N, ,POLLING PLACE,441,228,190,6,2,0,3, 
SOUTH WHITTIER,6700022A,1306,640,N, ,VBM PORTION,1444,1029,349,7,4,8,14, 
SOUTH WHITTIER,6700022A,1306,640,N,2559,TOTAL,1885,1257,539,13,6,8,17, 
SOUTH WHITTIER,6700030B,1307,647,N, ,POLLING PLACE,410,167,224,3,3,2,5, 
SOUTH WHITTIER,6700030B,1307,647,N, ,VBM PORTION,1507,1010,425,8,5,14,16, 
SOUTH WHITTIER,6700030B,1307,647,N,2456,TOTAL,1917,1177,649,11,8,16,21, 
SOUTH WHITTIER,6700040A,6686,640,Y, ,POLLING PLACE,109,60,43,2,2,0,0, 
SOUTH WHITTIER,6700040A,6686,640,Y, ,VBM PORTION,425,350,60,1,1,3,4, 
SOUTH WHITTIER,6700040A,6686,640,Y,779,TOTAL,534,410,103,3,3,3,4, 
SOUTH WHITTIER,6700042A,1308,628,N, ,POLLING PLACE,435,134,279,4,1,1,7, 
SOUTH WHITTIER,6700042A,1308,628,N, ,VBM PORTION,1544,858,614,1,5,11,20, 
SOUTH WHITTIER,6700042A,1308,628,N,2532,TOTAL,1979,992,893,5,6,12,27, 
SOUTH WHITTIER,6700057B,1309,647,N, ,POLLING PLACE,534,226,289,4,1,0,6, 
SOUTH WHITTIER,6700057B,1309,647,N, ,VBM PORTION,1433,1001,376,5,7,8,11, 
SOUTH WHITTIER,6700057B,1309,647,N,2475,TOTAL,1967,1227,665,9,8,8,17, 
SOUTH WHITTIER,6700059A,1310,647,N, ,POLLING PLACE,408,187,203,5,4,1,3, 
SOUTH WHITTIER,6700059A,1310,647,N, ,VBM PORTION,1385,958,379,12,0,6,9, 
SOUTH WHITTIER,6700059A,1310,647,N,2267,TOTAL,1793,1145,582,17,4,7,12, 
SOUTH WHITTIER,6700062A,6687,639,Y, ,POLLING PLACE,124,67,48,1,2,0,3, 
SOUTH WHITTIER,6700062A,6687,639,Y, ,VBM PORTION,472,358,95,7,2,1,3, 
SOUTH WHITTIER,6700062A,6687,639,Y,791,TOTAL,596,425,143,8,4,1,6, 
SOUTH WHITTIER,6700064A,1311,646,N, ,POLLING PLACE,356,162,181,2,3,3,1, 
SOUTH WHITTIER,6700064A,1311,646,N, ,VBM PORTION,1247,902,293,2,3,10,16, 
SOUTH WHITTIER,6700064A,1311,646,N,2112,TOTAL,1603,1064,474,4,6,13,17, 
SOUTH WHITTIER,6700068A,1312,646,N, ,POLLING PLACE,385,183,187,3,3,0,0, 
SOUTH WHITTIER,6700068A,1312,646,N, ,VBM PORTION,1234,867,316,5,6,8,11, 
SOUTH WHITTIER,6700068A,1312,646,N,2187,TOTAL,1619,1050,503,8,9,8,11, 
SOUTH WHITTIER,6700070A,1313,640,N, ,POLLING PLACE,347,145,189,2,4,2,1, 
SOUTH WHITTIER,6700070A,1313,640,N, ,VBM PORTION,1183,829,289,9,6,5,11, 
SOUTH WHITTIER,6700070A,1313,640,N,2103,TOTAL,1530,974,478,11,10,7,12, 
SOUTH WHITTIER,6700071C,1314,640,N, ,POLLING PLACE,389,204,165,7,4,1,2, 
SOUTH WHITTIER,6700071C,1314,640,N, ,VBM PORTION,1198,901,248,9,2,7,9, 
SOUTH WHITTIER,6700071C,1314,640,N,2259,TOTAL,1587,1105,413,16,6,8,11, 
SPADRA,6750022A,6688,546,Y, ,POLLING PLACE,4,3,1,0,0,0,0, 
SPADRA,6750022A,6688,546,Y, ,VBM PORTION,16,14,2,0,0,0,0, 
SPADRA,6750022A,6688,546,Y,84,TOTAL,20,17,3,0,0,0,0, 
SPADRA,6750022C,6689,547,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
SPADRA,6750022C,6689,547,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
SPADRA,6750022C,6689,547,Y,0,TOTAL,0,0,0,0,0,0,0, 
STEVENSON RANCH,6820004C,6690,156,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
STEVENSON RANCH,6820004C,6690,156,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
STEVENSON RANCH,6820004C,6690,156,Y,0,TOTAL,0,0,0,0,0,0,0, 
STEVENSON RANCH,6820005A,1315,156,N, ,POLLING PLACE,567,202,347,0,2,1,6, 
STEVENSON RANCH,6820005A,1315,156,N, ,VBM PORTION,1890,1206,617,2,7,2,17, 
STEVENSON RANCH,6820005A,1315,156,N,2771,TOTAL,2457,1408,964,2,9,3,23, 
STEVENSON RANCH,6820007A,1316,156,N, ,POLLING PLACE,565,150,392,1,4,2,6, 
STEVENSON RANCH,6820007A,1316,156,N, ,VBM PORTION,1986,1148,763,4,4,3,17, 
STEVENSON RANCH,6820007A,1316,156,N,2924,TOTAL,2551,1298,1155,5,8,5,23, 
STEVENSON RANCH,6820009A,1317,156,N, ,POLLING PLACE,603,238,347,2,3,0,7, 
STEVENSON RANCH,6820009A,1317,156,N, ,VBM PORTION,1925,1232,623,5,3,10,19, 
STEVENSON RANCH,6820009A,1317,156,N,2995,TOTAL,2528,1470,970,7,6,10,26, 
STEVENSON RANCH,6820015A,6691,151,Y, ,POLLING PLACE,242,88,150,1,0,2,1, 
STEVENSON RANCH,6820015A,6691,151,Y, ,VBM PORTION,890,564,289,2,3,2,9, 
STEVENSON RANCH,6820015A,6691,151,Y,1284,TOTAL,1132,652,439,3,3,4,10, 
SUNLAND,6850001A,6692,183,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
SUNLAND,6850001A,6692,183,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
SUNLAND,6850001A,6692,183,Y,0,TOTAL,0,0,0,0,0,0,0, 
SUNLAND,6850002A,6693,180,Y, ,POLLING PLACE,133,49,78,1,1,1,2, 
SUNLAND,6850002A,6693,180,Y, ,VBM PORTION,350,214,100,1,2,10,10, 
SUNLAND,6850002A,6693,180,Y,619,TOTAL,483,263,178,2,3,11,12, 
SUNLAND,6850013A,6694,181,Y, ,POLLING PLACE,3,2,0,0,0,0,0, 
SUNLAND,6850013A,6694,181,Y, ,VBM PORTION,7,4,3,0,0,0,0, 
SUNLAND,6850013A,6694,181,Y,13,TOTAL,10,6,3,0,0,0,0, 
SUNLAND,6850013B,6695,182,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
SUNLAND,6850013B,6695,182,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
SUNLAND,6850013B,6695,182,Y,1,TOTAL,0,0,0,0,0,0,0, 
SUNLAND,6850017A,6696,183,Y, ,POLLING PLACE,26,20,5,1,0,0,0, 
SUNLAND,6850017A,6696,183,Y, ,VBM PORTION,98,74,21,0,0,3,0, 
SUNLAND,6850017A,6696,183,Y,181,TOTAL,124,94,26,1,0,3,0, 
SUNLAND,6850018A,6697,172,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
SUNLAND,6850018A,6697,172,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
SUNLAND,6850018A,6697,172,Y,0,TOTAL,0,0,0,0,0,0,0, 
SUNLAND,6850024A,6698,179,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
SUNLAND,6850024A,6698,179,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
SUNLAND,6850024A,6698,179,Y,0,TOTAL,0,0,0,0,0,0,0, 
SUNLAND,6850027A,6699,187,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
SUNLAND,6850027A,6699,187,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
SUNLAND,6850027A,6699,187,Y,0,TOTAL,0,0,0,0,0,0,0, 
SUNLAND,6850028A,6700,187,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
SUNLAND,6850028A,6700,187,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
SUNLAND,6850028A,6700,187,Y,0,TOTAL,0,0,0,0,0,0,0, 
SUNLAND,6850030A,6701,167,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
SUNLAND,6850030A,6701,167,Y, ,VBM PORTION,6,2,4,0,0,0,0, 
SUNLAND,6850030A,6701,167,Y,15,TOTAL,6,2,4,0,0,0,0, 
SUNLAND,6850032A,6702,250,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
SUNLAND,6850032A,6702,250,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
SUNLAND,6850032A,6702,250,Y,0,TOTAL,0,0,0,0,0,0,0, 
SUNLAND,6850034A,6703,261,Y, ,POLLING PLACE,13,3,9,0,0,0,0, 
SUNLAND,6850034A,6703,261,Y, ,VBM PORTION,52,35,17,0,0,0,0, 
SUNLAND,6850034A,6703,261,Y,75,TOTAL,65,38,26,0,0,0,0, 
SUNLAND,6850035A,6704,253,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
SUNLAND,6850035A,6704,253,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
SUNLAND,6850035A,6704,253,Y,0,TOTAL,0,0,0,0,0,0,0, 
TEMPLE CITY,7050007A,6705,414,Y, ,POLLING PLACE,19,10,9,0,0,0,0, 
TEMPLE CITY,7050007A,6705,414,Y, ,VBM PORTION,145,97,37,0,2,0,2, 
TEMPLE CITY,7050007A,6705,414,Y,195,TOTAL,164,107,46,0,2,0,2, 
TEMPLE CITY,7050008B,1318,418,N, ,POLLING PLACE,394,150,225,6,1,1,1, 
TEMPLE CITY,7050008B,1318,418,N, ,VBM PORTION,1604,1003,537,5,5,6,10, 
TEMPLE CITY,7050008B,1318,418,N,2509,TOTAL,1998,1153,762,11,6,7,11, 
TEMPLE CITY,7050009B,6706,413,Y, ,POLLING PLACE,2,0,2,0,0,0,0, 
TEMPLE CITY,7050009B,6706,413,Y, ,VBM PORTION,10,7,0,0,0,0,0, 
TEMPLE CITY,7050009B,6706,413,Y,15,TOTAL,12,7,2,0,0,0,0, 
TEMPLE CITY,7050011A,1319,419,N, ,POLLING PLACE,333,134,190,2,2,0,1, 
TEMPLE CITY,7050011A,1319,419,N, ,VBM PORTION,1381,888,444,4,1,8,6, 
TEMPLE CITY,7050011A,1319,419,N,2124,TOTAL,1714,1022,634,6,3,8,7, 
TEMPLE CITY,7050013B,1320,418,N, ,POLLING PLACE,415,144,257,1,1,1,5, 
TEMPLE CITY,7050013B,1320,418,N, ,VBM PORTION,1618,1042,495,2,5,7,15, 
TEMPLE CITY,7050013B,1320,418,N,2459,TOTAL,2033,1186,752,3,6,8,20, 
TEMPLE CITY,7050016A,1321,418,N, ,POLLING PLACE,411,118,283,2,2,2,0, 
TEMPLE CITY,7050016A,1321,418,N, ,VBM PORTION,1752,1083,584,11,6,8,13, 
TEMPLE CITY,7050016A,1321,418,N,2625,TOTAL,2163,1201,867,13,8,10,13, 
TEMPLE CITY,7050043A,1322,419,N, ,POLLING PLACE,314,114,192,1,0,1,2, 
TEMPLE CITY,7050043A,1322,419,N, ,VBM PORTION,1567,1007,496,0,2,12,11, 
TEMPLE CITY,7050043A,1322,419,N,2429,TOTAL,1881,1121,688,1,2,13,13, 
TEMPLE CITY,7050062A,1323,419,N, ,POLLING PLACE,221,64,143,2,2,0,4, 
TEMPLE CITY,7050062A,1323,419,N, ,VBM PORTION,1093,646,382,3,0,5,17, 
TEMPLE CITY,7050062A,1323,419,N,1599,TOTAL,1314,710,525,5,2,5,21, 
TEMPLE CITY,7050066A,1324,405,N, ,POLLING PLACE,242,86,145,1,0,0,2, 
TEMPLE CITY,7050066A,1324,405,N, ,VBM PORTION,1354,900,404,3,3,5,13, 
TEMPLE CITY,7050066A,1324,405,N,1995,TOTAL,1596,986,549,4,3,5,15, 
TEMPLE CITY,7050069A,1325,406,N, ,POLLING PLACE,359,146,205,0,1,0,2, 
TEMPLE CITY,7050069A,1325,406,N, ,VBM PORTION,1462,974,432,3,6,3,7, 
TEMPLE CITY,7050069A,1325,406,N,2281,TOTAL,1821,1120,637,3,7,3,9, 
TEMPLE CITY,7050072A,1326,406,N, ,POLLING PLACE,255,73,178,0,1,0,1, 
TEMPLE CITY,7050072A,1326,406,N, ,VBM PORTION,966,607,317,2,5,5,3, 
TEMPLE CITY,7050072A,1326,406,N,1536,TOTAL,1221,680,495,2,6,5,4, 
TEMPLE CITY,7050076B,6707,410,Y, ,POLLING PLACE,30,9,20,0,0,0,0, 
TEMPLE CITY,7050076B,6707,410,Y, ,VBM PORTION,167,115,47,0,1,1,1, 
TEMPLE CITY,7050076B,6707,410,Y,239,TOTAL,197,124,67,0,1,1,1, 
TOPANGA,7100002A,1327,441,N, ,POLLING PLACE,488,304,171,1,1,2,4, 
TOPANGA,7100002A,1327,441,N, ,VBM PORTION,1802,1451,285,3,2,10,17, 
TOPANGA,7100002A,1327,441,N,2795,TOTAL,2290,1755,456,4,3,12,21, 
TOPANGA,7100030A,1328,441,N, ,POLLING PLACE,379,278,84,0,0,3,5, 
TOPANGA,7100030A,1328,441,N, ,VBM PORTION,1520,1361,111,3,1,14,10, 
TOPANGA,7100030A,1328,441,N,2283,TOTAL,1899,1639,195,3,1,17,15, 
TOPANGA,7100033A,6708,442,Y, ,POLLING PLACE,131,68,56,0,1,1,0, 
TOPANGA,7100033A,6708,442,Y, ,VBM PORTION,1039,763,235,2,4,7,8, 
TOPANGA,7100033A,6708,442,Y,1355,TOTAL,1170,831,291,2,5,8,8, 
TORRANCE,7150002A,1329,892,N, ,POLLING PLACE,461,188,254,4,1,3,6, 
TORRANCE,7150002A,1329,892,N, ,VBM PORTION,1784,1170,552,3,6,8,17, 
TORRANCE,7150002A,1329,892,N,2729,TOTAL,2245,1358,806,7,7,11,23, 
TORRANCE,7150004A,1330,892,N, ,POLLING PLACE,556,244,292,2,5,3,5, 
TORRANCE,7150004A,1330,892,N, ,VBM PORTION,1960,1317,547,8,8,14,29, 
TORRANCE,7150004A,1330,892,N,3102,TOTAL,2516,1561,839,10,13,17,34, 
TORRANCE,7150005A,1331,892,N, ,POLLING PLACE,383,172,198,1,1,2,6, 
TORRANCE,7150005A,1331,892,N, ,VBM PORTION,1678,1109,501,4,1,9,19, 
TORRANCE,7150005A,1331,892,N,2525,TOTAL,2061,1281,699,5,2,11,25, 
TORRANCE,7150007B,1332,890,N, ,POLLING PLACE,375,126,243,2,0,2,1, 
TORRANCE,7150007B,1332,890,N, ,VBM PORTION,1630,958,622,1,6,6,12, 
TORRANCE,7150007B,1332,890,N,2326,TOTAL,2005,1084,865,3,6,8,13, 
TORRANCE,7150008A,1333,892,N, ,POLLING PLACE,439,192,227,1,3,3,4, 
TORRANCE,7150008A,1333,892,N, ,VBM PORTION,1888,1312,490,2,9,9,16, 
TORRANCE,7150008A,1333,892,N,2831,TOTAL,2327,1504,717,3,12,12,20, 
TORRANCE,7150015A,1334,892,N, ,POLLING PLACE,416,144,256,0,1,4,5, 
TORRANCE,7150015A,1334,892,N, ,VBM PORTION,1927,1283,557,6,4,12,20, 
TORRANCE,7150015A,1334,892,N,2757,TOTAL,2343,1427,813,6,5,16,25, 
TORRANCE,7150017A,1335,892,N, ,POLLING PLACE,387,156,213,1,4,3,5, 
TORRANCE,7150017A,1335,892,N, ,VBM PORTION,1673,1162,449,1,4,7,22, 
TORRANCE,7150017A,1335,892,N,2472,TOTAL,2060,1318,662,2,8,10,27, 
TORRANCE,7150022A,1336,892,N, ,POLLING PLACE,381,146,218,1,4,1,5, 
TORRANCE,7150022A,1336,892,N, ,VBM PORTION,1568,1014,499,3,5,14,10, 
TORRANCE,7150022A,1336,892,N,2451,TOTAL,1949,1160,717,4,9,15,15, 
TORRANCE,7150024A,6709,886,Y, ,POLLING PLACE,128,54,69,2,1,0,1, 
TORRANCE,7150024A,6709,886,Y, ,VBM PORTION,586,411,152,2,3,4,7, 
TORRANCE,7150024A,6709,886,Y,861,TOTAL,714,465,221,4,4,4,8, 
TORRANCE,7150025A,1337,892,N, ,POLLING PLACE,457,179,258,2,3,2,6, 
TORRANCE,7150025A,1337,892,N, ,VBM PORTION,1588,1064,442,6,4,13,22, 
TORRANCE,7150025A,1337,892,N,2566,TOTAL,2045,1243,700,8,7,15,28, 
TORRANCE,7150032A,1338,890,N, ,POLLING PLACE,531,182,323,0,1,1,9, 
TORRANCE,7150032A,1338,890,N, ,VBM PORTION,2043,1273,680,3,9,10,22, 
TORRANCE,7150032A,1338,890,N,2917,TOTAL,2574,1455,1003,3,10,11,31, 
TORRANCE,7150043A,6710,898,Y, ,POLLING PLACE,13,6,6,0,0,0,1, 
TORRANCE,7150043A,6710,898,Y, ,VBM PORTION,37,26,9,0,0,0,2, 
TORRANCE,7150043A,6710,898,Y,59,TOTAL,50,32,15,0,0,0,3, 
TORRANCE,7150046A,1339,891,N, ,POLLING PLACE,463,177,271,0,1,0,9, 
TORRANCE,7150046A,1339,891,N, ,VBM PORTION,1974,1259,628,5,5,9,25, 
TORRANCE,7150046A,1339,891,N,2809,TOTAL,2437,1436,899,5,6,9,34, 
TORRANCE,7150048A,1340,892,N, ,POLLING PLACE,493,184,285,5,2,3,6, 
TORRANCE,7150048A,1340,892,N, ,VBM PORTION,1596,1107,413,3,4,10,23, 
TORRANCE,7150048A,1340,892,N,2650,TOTAL,2089,1291,698,8,6,13,29, 
TORRANCE,7150049B,1341,892,N, ,POLLING PLACE,467,165,284,1,1,2,6, 
TORRANCE,7150049B,1341,892,N, ,VBM PORTION,1787,1104,596,9,4,7,27, 
TORRANCE,7150049B,1341,892,N,2712,TOTAL,2254,1269,880,10,5,9,33, 
TORRANCE,7150050A,1342,890,N, ,POLLING PLACE,504,166,318,1,0,3,7, 
TORRANCE,7150050A,1342,890,N, ,VBM PORTION,1958,1217,659,4,5,13,22, 
TORRANCE,7150050A,1342,890,N,2761,TOTAL,2462,1383,977,5,5,16,29, 
TORRANCE,7150056B,1343,892,N, ,POLLING PLACE,267,84,173,0,1,1,4, 
TORRANCE,7150056B,1343,892,N, ,VBM PORTION,1044,718,273,1,3,10,15, 
TORRANCE,7150056B,1343,892,N,1525,TOTAL,1311,802,446,1,4,11,19, 
TORRANCE,7150057A,1344,892,N, ,POLLING PLACE,436,179,238,0,2,3,6, 
TORRANCE,7150057A,1344,892,N, ,VBM PORTION,1857,1262,539,5,5,5,15, 
TORRANCE,7150057A,1344,892,N,2817,TOTAL,2293,1441,777,5,7,8,21, 
TORRANCE,7150063A,1345,899,N, ,POLLING PLACE,430,163,256,1,0,0,4, 
TORRANCE,7150063A,1345,899,N, ,VBM PORTION,1164,701,395,3,6,7,17, 
TORRANCE,7150063A,1345,899,N,1887,TOTAL,1594,864,651,4,6,7,21, 
TORRANCE,7150064A,1346,899,N, ,POLLING PLACE,393,107,274,1,0,1,5, 
TORRANCE,7150064A,1346,899,N, ,VBM PORTION,1947,1223,643,3,8,7,22, 
TORRANCE,7150064A,1346,899,N,2700,TOTAL,2340,1330,917,4,8,8,27, 
TORRANCE,7150065B,6711,900,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
TORRANCE,7150065B,6711,900,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
TORRANCE,7150065B,6711,900,Y,0,TOTAL,0,0,0,0,0,0,0, 
TORRANCE,7150069A,1347,899,N, ,POLLING PLACE,475,152,309,1,1,1,1, 
TORRANCE,7150069A,1347,899,N, ,VBM PORTION,1657,1044,533,2,4,14,17, 
TORRANCE,7150069A,1347,899,N,2471,TOTAL,2132,1196,842,3,5,15,18, 
TORRANCE,7150076A,1348,895,N, ,POLLING PLACE,405,166,231,0,1,1,4, 
TORRANCE,7150076A,1348,895,N, ,VBM PORTION,2243,1512,656,3,2,9,18, 
TORRANCE,7150076A,1348,895,N,3152,TOTAL,2648,1678,887,3,3,10,22, 
TORRANCE,7150081B,1349,890,N, ,POLLING PLACE,405,153,243,0,0,2,0, 
TORRANCE,7150081B,1349,890,N, ,VBM PORTION,1431,916,450,2,1,4,22, 
TORRANCE,7150081B,1349,890,N,2101,TOTAL,1836,1069,693,2,1,6,22, 
TORRANCE,7150082A,1350,890,N, ,POLLING PLACE,539,143,378,1,1,2,7, 
TORRANCE,7150082A,1350,890,N, ,VBM PORTION,1840,1075,676,7,5,10,28, 
TORRANCE,7150082A,1350,890,N,2672,TOTAL,2379,1218,1054,8,6,12,35, 
TORRANCE,7150087A,1351,899,N, ,POLLING PLACE,449,163,273,2,3,1,3, 
TORRANCE,7150087A,1351,899,N, ,VBM PORTION,1791,1181,526,3,1,7,36, 
TORRANCE,7150087A,1351,899,N,2654,TOTAL,2240,1344,799,5,4,8,39, 
TORRANCE,7150094A,1352,890,N, ,POLLING PLACE,440,146,280,1,0,4,6, 
TORRANCE,7150094A,1352,890,N, ,VBM PORTION,1528,972,491,2,3,4,10, 
TORRANCE,7150094A,1352,890,N,2308,TOTAL,1968,1118,771,3,3,8,16, 
TORRANCE,7150097A,1353,890,N, ,POLLING PLACE,454,168,274,3,1,1,2, 
TORRANCE,7150097A,1353,890,N, ,VBM PORTION,1701,1122,508,3,3,12,16, 
TORRANCE,7150097A,1353,890,N,2623,TOTAL,2155,1290,782,6,4,13,18, 
TORRANCE,7150098E,6712,888,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
TORRANCE,7150098E,6712,888,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
TORRANCE,7150098E,6712,888,Y,0,TOTAL,0,0,0,0,0,0,0, 
TORRANCE,7150104A,1354,890,N, ,POLLING PLACE,502,177,303,0,0,5,12, 
TORRANCE,7150104A,1354,890,N, ,VBM PORTION,1824,1084,641,2,6,9,34, 
TORRANCE,7150104A,1354,890,N,2680,TOTAL,2326,1261,944,2,6,14,46, 
TORRANCE,7150106A,1355,890,N, ,POLLING PLACE,537,197,325,2,1,1,7, 
TORRANCE,7150106A,1355,890,N, ,VBM PORTION,2063,1302,660,2,4,8,32, 
TORRANCE,7150106A,1355,890,N,2861,TOTAL,2600,1499,985,4,5,9,39, 
